licencia_id,origen,municipio,direccion_consultada,lat,lon,etiqueta_icgc,geocodificado,en_ciudad,municipio_poligono,municipio_coincide
HUTB-056976,vut,Cubelles,"Carrer Bruch 26, Cubelles",41.2037867,1.67965922,,True,False,Cubelles,True
HUTB-056980,vut,Cubelles,"Avinguda Jaume I 139, Cubelles",41.19871948,1.66457729,,True,False,Cubelles,True
HUTB-056689,vut,Santa Susanna,"Carrer Ginesta 32, Santa Susanna",41.6459673,2.70718963,,True,False,Santa Susanna,True
HUTB-059756,vut,Vilanova i la Geltrú,"Carrer Olesa de Bonesvalls 5, Vilanova i la Geltrú",41.22893426,1.72554181,,True,False,Vilanova i la Geltrú,True
HUTB-056692,vut,Cubelles,"Avinguda Mediterrani 43, Cubelles",41.202593,1.67573455,,True,False,Cubelles,True
HUTB-056700,vut,Castelldefels,"Avinguda 321 8, Castelldefels",41.27676748,1.96505572,,True,False,Castelldefels,True
HUTB-056702,vut,Castelldefels,"Passeig Can Solé 33, Castelldefels",41.27409803,1.95254196,,True,False,Castelldefels,True
HUTB-059751,vut,Badalona,"Carrer de Calderón de la Barca 67, Badalona",41.44567856,2.22388427,,True,True,Badalona,True
HUTB-056703,vut,Castelldefels,"Avinguda 334 11, Castelldefels",41.27504258,1.9706664,,True,False,Castelldefels,True
HUTB-056704,vut,Castelldefels,"Passeig DE LA CREU 47, Castelldefels",41.27410566,1.95191823,,True,False,Castelldefels,True
HUTB-056668,vut,Sant Pere de Ribes,"Carrer Miranda 37, Sant Pere de Ribes",41.25669781,1.8038219,,True,False,Sant Pere de Ribes,True
HUTB-056705,vut,Castelldefels,"Passeig Bellavista 155, Castelldefels",41.27132527,1.95214423,,True,False,Castelldefels,True
HUTB-059738,vut,Canyelles,"Carrer Lleida 3, Canyelles",41.27201968,1.71191777,,True,False,Canyelles,True
HUTB-056707,vut,Castelldefels,"Avinguda 341 7, Castelldefels",41.27426214,1.96917529,,True,False,Castelldefels,True
HUTB-059731,vut,Pineda de Mar,"Avinguda Mediterrani 66, Pineda de Mar",41.61997161,2.6724527,,True,False,Pineda de Mar,True
HUTB-056708,vut,Castelldefels,"Avinguda 302 111, Castelldefels",41.28044729,1.96581174,,True,False,Castelldefels,True
HUTB-056725,vut,Sant Pol de Mar,"Carrer Comte Borrell 20, Sant Pol de Mar",41.60670971,2.63005981,,True,False,Sant Pol de Mar,True
HUTB-056726,vut,Sant Pol de Mar,"Avinguda Doctor Furest 5, Sant Pol de Mar",41.60147506,2.62550876,,True,False,Sant Pol de Mar,True
HUTB-056770,vut,Santa Susanna,"Carrer del Rabassot 21, Santa Susanna",41.64363673,2.70716665,,True,False,Santa Susanna,True
HUTB-059888,vut,"Hospitalet de Llobregat, l'","Carrer del Progrés 50, Hospitalet de Llobregat, l'",42.05321078,2.26162325,,True,False,Torelló,False
HUTB-059730,vut,Pineda de Mar,"Avinguda de la Mare de Déu de Montserrat 66, Pineda de Mar",41.62477827,2.68742436,,True,False,Pineda de Mar,True
HUTB-056691,vut,Cubelles,"Avinguda Jaume I 143, Cubelles",41.19866733,1.66405011,,True,False,Cubelles,True
HUTB-056688,vut,Montgat,"Camí Ral 23, Montgat",41.4676359,2.28173956,,True,False,Montgat,True
HUTB-056979,vut,Cubelles,"Avinguda Jaume I 139, Cubelles",41.19871948,1.66457729,,True,False,Cubelles,True
HUTB-059757,vut,Vilanova i la Geltrú,"Carrer Àncora 6, Vilanova i la Geltrú",41.2185429,1.72851164,,True,False,Vilanova i la Geltrú,True
HUTB-056670,vut,Sant Pere de Ribes,"Passeig de Pujades 3, Sant Pere de Ribes",41.25002469,1.79815805,,True,False,Sant Pere de Ribes,True
HUTB-059883,vut,"Hospitalet de Llobregat, l'","Carrer del Progrés 50, Hospitalet de Llobregat, l'",42.05321078,2.26162325,,True,False,Torelló,False
HUTB-056669,vut,Sant Pere de Ribes,"Carrer de l'Om 6, Sant Pere de Ribes",41.25999021,1.80711975,,True,False,Sant Pere de Ribes,True
HUTB-056672,vut,Sant Pere de Ribes,"Carrer Puigmoltó 44, Sant Pere de Ribes",41.24980324,1.76868196,,True,False,Sant Pere de Ribes,True
HUTB-059886,vut,"Hospitalet de Llobregat, l'","Carrer del Progrés 50, Hospitalet de Llobregat, l'",42.05321078,2.26162325,,True,False,Torelló,False
HUTB-059887,vut,"Hospitalet de Llobregat, l'","Carrer del Progrés 50, Hospitalet de Llobregat, l'",42.05321078,2.26162325,,True,False,Torelló,False
HUTB-059880,vut,Gavà,"Carretera de la Sentiu 8, Gavà",41.2985298,1.96935536,,True,False,Gavà,True
HUTB-056675,vut,Sant Pere de Ribes,"Carrer Garona 19, Sant Pere de Ribes",41.25521701,1.80928985,,True,False,Sant Pere de Ribes,True
HUTB-059857,vut,Alella,"Carrer Mediterrania 31, Alella",41.48317547,2.30607852,,True,False,Alella,True
HUTB-059856,vut,Alella,"Carrer Telia 35, Alella",41.49411108,2.28873566,,True,False,Alella,True
HUTB-059855,vut,Alella,"Carrer Balmes 12, Alella",41.49438931,2.29344132,,True,False,Alella,True
HUTB-056676,vut,Sant Pere de Ribes,"Passeig Pujades 3, Sant Pere de Ribes",41.25002469,1.79815805,,True,False,Sant Pere de Ribes,True
HUTB-056677,vut,Sant Pere de Ribes,"Carrer Puigmoltó 54, Sant Pere de Ribes",41.24995528,1.76826306,,True,False,Sant Pere de Ribes,True
HUTB-059854,vut,Alella,"Carrer Buenos Aires 14, Alella",41.48622397,2.29333089,,True,False,Alella,True
HUTB-056678,vut,Sant Pere de Ribes,"Carrer Puigmoltó 56, Sant Pere de Ribes",41.2500682,1.76779128,,True,False,Sant Pere de Ribes,True
HUTB-056679,vut,Sant Pere de Ribes,"Carrer de la Fita 7, Sant Pere de Ribes",41.25933399,1.81369708,,True,False,Sant Pere de Ribes,True
HUTB-056683,vut,Sant Pere de Ribes,"Avinguda de Sitges 41, Sant Pere de Ribes",41.2601279,1.77384208,,True,False,Sant Pere de Ribes,True
HUTB-059832,vut,Sant Cebrià de Vallalta,"Carrer CAMI DE CANET 37, Sant Cebrià de Vallalta",41.61091155,2.58474582,,True,False,Sant Cebrià de Vallalta,True
HUTB-059780,vut,Alella,"Avinguda Alella 31, Alella",41.48310928,2.2999642,,True,False,Alella,True
HUTB-056772,vut,Sitges,"Passeig MARITIM 37, Sitges",41.23098805,1.79669588,,True,False,Sitges,True
HUTB-059729,vut,Sant Vicenç de Montalt,"Avinguda Montalnou 45, Sant Vicenç de Montalt",41.58086717,2.51265838,,True,False,Sant Vicenç de Montalt,True
HUTB-059710,vut,Vilassar de Dalt,"Carrer Riera Salvet 45, Vilassar de Dalt",41.51513241,2.3602012,,True,False,Vilassar de Dalt,True
HUTB-056956,vut,Olivella,"Carrer Via Lactea 126, Olivella",41.30505517,1.76665555,,True,False,Olivella,True
HUTB-056664,vut,Sant Pere de Ribes,"Carrer Garona 21, Sant Pere de Ribes",41.25530701,1.80937778,,True,False,Sant Pere de Ribes,True
HUTB-059509,vut,Vilanova i la Geltrú,"Carrer Bailèn 18, Vilanova i la Geltrú",41.22349906,1.71536495,,True,False,Vilanova i la Geltrú,True
HUTB-059508,vut,Vilanova i la Geltrú,"Avinguda Garraf 56, Vilanova i la Geltrú",41.2236187,1.73127803,,True,False,Vilanova i la Geltrú,True
HUTB-056957,vut,Caldes d'Estrac,"Carrer Major 9, Caldes d'Estrac",41.57174384,2.52605202,,True,False,Caldes d'Estrac,True
HUTB-056970,vut,Premià de Dalt,"Carretera VILASSAR DE DALT 8, Premià de Dalt",41.49909534,2.35955826,,True,False,Premià de Dalt,True
HUTB-059507,vut,Vilanova i la Geltrú,"Carrer Meridional 6, Vilanova i la Geltrú",41.21608436,1.72622113,,True,False,Vilanova i la Geltrú,True
HUTB-056972,vut,Pineda de Mar,"Carrer Calella 16, Pineda de Mar",41.62012056,2.68107238,,True,False,Pineda de Mar,True
HUTB-056974,vut,Malgrat de Mar,"Carrer Paula del Puig 61, Malgrat de Mar",41.65079103,2.74172108,,True,False,Malgrat de Mar,True
HUTB-056663,vut,Sant Pere de Ribes,"Avinguda de Sant Pere de Ribes 62, Sant Pere de Ribes",41.25940979,1.80733574,,True,False,Sant Pere de Ribes,True
HUTB-059469,vut,Sant Pere de Ribes,"Carrer Baluard 4, Sant Pere de Ribes",41.22364447,1.7554141,,True,False,Sant Pere de Ribes,True
HUTB-059468,vut,Santa Coloma de Cervelló,"Carrer de Pin i Soler 2, Santa Coloma de Cervelló",41.3628895,2.0286395,,True,False,Santa Coloma de Cervelló,True
HUTB-059459,vut,Sant Pere de Ribes,"Carrer Blaumar 29, Sant Pere de Ribes",41.22401309,1.75252849,,True,False,Sant Pere de Ribes,True
HUTB-056975,vut,Malgrat de Mar,"Avinguda Barcelona 45, Malgrat de Mar",41.63967466,2.73246067,,True,False,Malgrat de Mar,True
HUTB-056671,vut,Sant Pere de Ribes,"Carrer Blaumar 6, Sant Pere de Ribes",41.22093706,1.75093353,,True,False,Sant Pere de Ribes,True
HUTB-056977,vut,Cubelles,"Carrer Irlanda del Nord 18, Cubelles",41.20414286,1.64608926,,True,False,Cubelles,True
HUTB-056978,vut,Cubelles,"Passatge Riu Ter 14 G, Cubelles",41.19717184,1.65223076,,True,False,Cubelles,True
HUTB-056951,vut,Olivella,"Carrer Xoriguer 14, Olivella",41.32058708,1.76411173,,True,False,Olivella,True
HUTB-056950,vut,Olivella,"Carrer Mas Sabatat 13, Olivella",41.31193083,1.77468205,,True,False,Olivella,True
HUTB-059910,vut,Malgrat de Mar,"Avinguda Bon Pastor 34, Malgrat de Mar",41.64126216,2.73815271,,True,False,Malgrat de Mar,True
HUTB-059706,vut,Sant Pol de Mar,"Disseminat CAN MUNTANER s/n, Sant Pol de Mar",41.60180075,2.59559684,,True,False,Sant Pol de Mar,True
HUTB-056845,vut,Badalona,"Carrer Providència 43, Badalona",41.44248638,2.24361521,,True,False,Badalona,True
HUTB-059567,vut,Calella,"Carrer Puig de Popa 5, Calella",41.61186363,2.64630286,,True,False,Calella,True
HUTB-059549,vut,Sant Quintí de Mediona,"Carrer Francesc Macià 35, Sant Quintí de Mediona",41.46971172,1.66851324,,True,False,Sant Quintí de Mediona,True
HUTB-059891,vut,Alella,"Carrer Lleida 11, Alella",41.48455969,2.29742339,,True,False,Alella,True
HUTB-059548,vut,Terrassa,"Carrer Volta 53, Terrassa",41.56317343,2.00593888,,True,False,Terrassa,True
HUTB-059543,vut,Cubelles,"Avinguda Jaume I 139, Cubelles",41.19871948,1.66457729,,True,False,Cubelles,True
HUTB-056667,vut,Sant Pere de Ribes,"Carrer de l'Om 23, Sant Pere de Ribes",41.26031716,1.8101716,,True,False,Sant Pere de Ribes,True
HUTB-059521,vut,Sant Cebrià de Vallalta,"Carrer MARESME 74, Sant Cebrià de Vallalta",41.63854272,2.60741564,,True,False,Sant Cebrià de Vallalta,True
HUTB-059542,vut,Cubelles,"Carrer Figueral 43, Cubelles",41.19850298,1.66646699,,True,False,Cubelles,True
HUTB-056665,vut,Sant Pere de Ribes,"Carrer Garona 13, Sant Pere de Ribes",41.23818685,1.7643891,,True,False,Sant Pere de Ribes,True
HUTB-056914,vut,Mataró,"Carrer Salvador Espriu 143, Mataró",41.55475214,2.44412737,,True,False,Mataró,True
HUTB-059522,vut,Sant Cebrià de Vallalta,"Carrer MARESME 71, Sant Cebrià de Vallalta",41.63875161,2.60745987,,True,False,Sant Cebrià de Vallalta,True
HUTB-056916,vut,Mataró,"Avinguda Jaume Recoder 67, Mataró",41.53372441,2.44382197,,True,False,Mataró,True
HUTB-056920,vut,Sant Cebrià de Vallalta,"Carrer MIRADOR DE GRIMOLA 23, Sant Cebrià de Vallalta",41.61351799,2.59537617,,True,False,Sant Cebrià de Vallalta,True
HUTB-059911,vut,Malgrat de Mar,"Avinguda Pins 35, Malgrat de Mar",41.63599736,2.72714185,,True,False,Malgrat de Mar,True
HUTB-056946,vut,Ripollet,"Carrer Pizarro 34, Ripollet",41.5036821,2.15236049,,True,False,Ripollet,True
HUTB-056912,vut,Font-rubí,"Carrer Font-rubí 14, Font-rubí",41.41566716,1.647593,,True,False,Font-rubí,True
HUTB-057427,vut,Canet de Mar,"Carrer Generalitat 17, Canet de Mar",41.5937942,2.58525553,,True,False,Canet de Mar,True
HUTB-057236,vut,Castelldefels,"Avinguda BELLAMAR 15, Castelldefels",41.26845013,1.95316539,,True,False,Castelldefels,True
HUTB-058429,vut,Calella,"Carrer Mar 31, Calella",41.61236013,2.6526331,,True,False,Calella,True
HUTB-058374,vut,Canet de Mar,"Carrer El Molí 18, Canet de Mar",41.70726452,2.84023635,,True,False,,False
HUTB-058373,vut,Badalona,"Carrer Torí 4, Badalona",41.44096681,2.22729526,,True,True,Badalona,True
HUTB-058363,vut,Sant Pol de Mar,"Carrer JOAN COROMINES 55, Sant Pol de Mar",41.60574341,2.62011745,,True,False,Sant Pol de Mar,True
HUTB-058361,vut,Sant Cebrià de Vallalta,"Carrer CADI 52, Sant Cebrià de Vallalta",41.63431429,2.6063397,,True,False,Sant Cebrià de Vallalta,True
HUTB-058360,vut,Vilassar de Mar,"Carrer Buenos Aires 14, Vilassar de Mar",41.50133319,2.38870421,,True,False,Vilassar de Mar,True
HUTB-057890,vut,Vilanova i la Geltrú,"Carrer Prat 25, Vilanova i la Geltrú",41.20519868,1.68499995,,True,False,Vilanova i la Geltrú,True
HUTB-058359,vut,Alella,"Carrer priorat 18, Alella",41.50597915,2.28170863,,True,False,Alella,True
HUTB-057903,vut,Premià de Dalt,"Carrer SANT JOAN BOSCO 10, Premià de Dalt",41.51097511,2.34877885,,True,False,Premià de Dalt,True
HUTB-058358,vut,Sant Pol de Mar,"Carrer HEROIS FRAGATA NUMÀNCIA 14, Sant Pol de Mar",41.60565496,2.62380711,,True,False,Sant Pol de Mar,True
HUTB-057916,vut,Vilassar de Mar,"Carrer Santa Coloma 120, Vilassar de Mar",41.50641606,2.39947524,,True,False,Vilassar de Mar,True
HUTB-058357,vut,Sant Pol de Mar,"Carrer HEROIS FRAGATA NUMÀNCIA 14, Sant Pol de Mar",41.60565496,2.62380711,,True,False,Sant Pol de Mar,True
HUTB-058356,vut,Sant Pol de Mar,"Carrer VERGE DE MONTSERRAT 8, Sant Pol de Mar",41.60510747,2.62536345,,True,False,Sant Pol de Mar,True
HUTB-058354,vut,Sant Pol de Mar,"Carrer JAUME BALMES 29, Sant Pol de Mar",41.60529252,2.62590424,,True,False,Sant Pol de Mar,True
HUTB-057919,vut,Tiana,"Carrer Les Aigües 5, Tiana",41.478121,2.26333169,,True,False,Tiana,True
HUTB-058340,vut,Arenys de Munt,"Carrer Rial de la Rectora 2, Arenys de Munt",41.60455569,2.54084156,,True,False,Arenys de Munt,True
HUTB-057978,vut,Pineda de Mar,"Carrer Montgat 32, Pineda de Mar",41.69873692,2.66011035,,True,False,Tordera,False
HUTB-057979,vut,Pineda de Mar,"Carrer Rubens 40, Pineda de Mar",41.63478552,2.69413965,,True,False,Pineda de Mar,True
HUTB-058428,vut,Lliçà d'Amunt,"Carrer Cardener 10, Lliçà d'Amunt",41.58781909,2.2008888,,True,False,Lliçà d'Amunt,True
HUTB-058463,vut,Alella,"Carrer nuria 3, Alella",41.48274773,2.30252602,,True,False,Alella,True
HUTB-057237,vut,Castelldefels,"Passeig DEL PARC FORESTAL 12, Castelldefels",41.27112774,1.95595426,,True,False,Castelldefels,True
HUTB-058538,vut,Cardona,"Carretera de Manresa 16, Cardona",41.908622,1.69452652,,True,False,Cardona,True
HUTB-058772,vut,Arenys de Mar,"Passeig Xifre 29, Arenys de Mar",41.57981689,2.554974,,True,False,Arenys de Mar,True
HUTB-058771,vut,Canet de Mar,"Carrer Saüc 9, Canet de Mar",41.58887493,2.58109933,,True,False,Canet de Mar,True
HUTB-058762,vut,Arenys de Munt,"Carrer ARC DE SANT MARTÍ 433, Arenys de Munt",41.63262993,2.53688909,,True,False,Arenys de Munt,True
HUTB-058720,vut,Castelldefels,"Avinguda 326 30, Castelldefels",41.27828858,1.96207432,,True,False,Castelldefels,True
HUTB-058718,vut,Castelldefels,"Passeig Ronda 8, Castelldefels",41.2698714,1.9527125,,True,False,Castelldefels,True
HUTB-058687,vut,Alella,"Carrer Univers 19, Alella",41.49663187,2.2842192,,True,False,Alella,True
HUTB-058684,vut,Tiana,"Avinguda Onze de setembre 65, Tiana",41.4729044,2.27294305,,True,False,Tiana,True
HUTB-058681,vut,Vilassar de Dalt,"Carrer Pompeu Fabra 18, Vilassar de Dalt",41.52014949,2.36350374,,True,False,Vilassar de Dalt,True
HUTB-058669,vut,Badalona,"Carrer Doctor Trueta 39, Badalona",41.44058106,2.2196158,,True,True,Badalona,True
HUTB-058665,vut,Abrera,"Avinguda VIRREI AMAT 18, Abrera",41.51940752,1.92147283,,True,False,Abrera,True
HUTB-058658,vut,Sant Antoni de Vilamajor,"Carrer Nou 16, Sant Antoni de Vilamajor",41.67276195,2.40066368,,True,False,Sant Antoni de Vilamajor,True
HUTB-058649,vut,Santa Susanna,"Carrer Formentor 15, Santa Susanna",41.63906847,2.71603568,,True,False,Santa Susanna,True
HUTB-058593,vut,Calella,"Carrer Puig de Popa 6, Calella",41.61203809,2.64616546,,True,False,Calella,True
HUTB-058592,vut,Calella,"Carrer Puig de Popa 4, Calella",41.61156961,2.64653347,,True,False,Calella,True
HUTB-058589,vut,Premià de Dalt,"Passatge Puig-oriol 6, Premià de Dalt",41.49033685,2.34285921,,True,False,Premià de Dalt,True
HUTB-058588,vut,Olivella,"Carrer Montseny 7, Olivella",41.28643706,1.76240992,,True,False,Olivella,True
HUTB-058585,vut,Olivella,"Carrer Serra del Cardó 9, Olivella",41.28951913,1.85921249,,True,False,Olivella,True
HUTB-058584,vut,Olivella,"Carrer Mesquita 8, Olivella",41.31115214,1.77447378,,True,False,Olivella,True
HUTB-058081,vut,Vilassar de Mar,"Carrer Santa Maria 93, Vilassar de Mar",41.50151244,2.3847144,,True,False,Vilassar de Mar,True
HUTB-058337,vut,Arenys de Munt,"Carrer Tramontana 27, Arenys de Munt",41.61993724,2.54008079,,True,False,Arenys de Munt,True
HUTB-058085,vut,Cervelló,"Carrer Anoia 30, Cervelló",41.40256398,1.94897223,,True,False,Cervelló,True
HUTB-058336,vut,Arenys de Munt,"Carrer August Ma Borràs de Jalpí 3, Arenys de Munt",41.59469639,2.54123927,,True,False,Arenys de Munt,True
HUTB-058287,vut,Badalona,"Carrer Sant Bru 83, Badalona",41.45408801,2.25240054,,True,False,Badalona,True
HUTB-058204,vut,Mataró,"Carretera Nacional II 11, Mataró",41.524588,2.42708851,,True,False,Mataró,True
HUTB-058286,vut,Badalona,"Carrer Sant Bru 83, Badalona",41.45408801,2.25240054,,True,False,Badalona,True
HUTB-058285,vut,Pineda de Mar,"Carrer Anselm Clavé 8, Pineda de Mar",41.62372221,2.69575467,,True,False,Pineda de Mar,True
HUTB-058210,vut,Mataró,"Camí de Can Puig 11, Mataró",41.54408464,2.46271178,,True,False,Mataró,True
HUTB-058284,vut,Pineda de Mar,"Passeig Marítim 8, Pineda de Mar",41.62179864,2.69094671,,True,False,Pineda de Mar,True
HUTB-058269,vut,Badalona,"Carrer Progrés 173, Badalona",41.440623,2.23989729,,True,True,Badalona,True
HUTB-058263,vut,Cornellà de Llobregat,"Carrer IGNASI IGLESIAS 4, Cornellà de Llobregat",41.36202833,2.07265788,,True,True,Cornellà de Llobregat,True
HUTB-058223,vut,Cubelles,"Carrer Josep Tarradellas 20, Cubelles",41.20186252,1.68021417,,True,False,Cubelles,True
HUTB-058247,vut,"Hospitalet de Llobregat, l'","Carrer Josep Maria de Sagarra 35, Hospitalet de Llobregat, l'",41.42405048,1.99506807,,True,False,Pallejà,False
HUTB-058246,vut,"Hospitalet de Llobregat, l'","Passatge Miner 17, Hospitalet de Llobregat, l'",41.36225246,2.11079624,,True,True,l'Hospitalet de Llobregat,False
HUTB-058245,vut,Santa Eulàlia de Ronçana,"Carrer Gaudi 9, Santa Eulàlia de Ronçana",41.65915907,2.22089808,,True,False,Santa Eulàlia de Ronçana,True
HUTB-058244,vut,Sant Adrià de Besòs,"Carrer Ramon Llull 555, Sant Adrià de Besòs",41.41791279,2.22428981,,True,True,Sant Adrià de Besòs,True
HUTB-058232,vut,Cubelles,"Passatge Riu Llobregat 12, Cubelles",41.19728892,1.65109716,,True,False,Cubelles,True
HUTB-058231,vut,Cubelles,"Carrer Piular 42, Cubelles",41.21058103,1.67621922,,True,False,Cubelles,True
HUTB-058228,vut,Cubelles,"Passeig Mar Mediterranea 66, Cubelles",41.19785856,1.66297229,,True,False,Cubelles,True
HUTB-058225,vut,Cubelles,"Carrer Major 21, Cubelles",41.20786408,1.67196886,,True,False,Cubelles,True
HUTB-058224,vut,Cubelles,"Passatge Riu Ter 10, Cubelles",41.19737765,1.65209506,,True,False,Cubelles,True
HUTB-058289,vut,Badalona,"Carrer Sant Bru 83, Badalona",41.45408801,2.25240054,,True,False,Badalona,True
HUTB-058291,vut,Calella,"Carrer Jovara 7, Calella",41.61180144,2.65561455,,True,False,Calella,True
HUTB-058144,vut,Mataró,"Carrer Massevà 22, Mataró",41.54220283,2.44272333,,True,False,Mataró,True
HUTB-058097,vut,Canyelles,"Carrer Can Xum 14, Canyelles",41.28146046,1.7210662,,True,False,Canyelles,True
HUTB-058112,vut,Castellet i la Gornal,"Disseminat CAL ROMAGOSA - SANT MARÇAL 59, Castellet i la Gornal",41.26336201,1.63214628,,True,False,Castellet i la Gornal,True
HUTB-058141,vut,Sant Martí Sarroca,"Barri La Bleda 'Cal Tonarro' 27, Sant Martí Sarroca",41.34251683,1.65458034,,True,False,Sant Martí Sarroca,True
HUTB-058331,vut,Santa Susanna,"Passeig Marítim - edifici Horitzó II s/n, Santa Susanna",41.63554662,2.72613759,,True,False,Santa Susanna,True
HUTB-058324,vut,Santa Susanna,"Passeig Marítim - edifici Horitzó II s/n, Santa Susanna",41.63554662,2.72613759,,True,False,Santa Susanna,True
HUTB-058143,vut,Mataró,"Carrer Jaume Balmes 17, Mataró",41.53638126,2.44644705,,True,False,Mataró,True
HUTB-058323,vut,Arenys de Mar,"Carrer Les Vil·les 4, Arenys de Mar",41.57403005,2.53868025,,True,False,Arenys de Mar,True
HUTB-058203,vut,Mataró,"Ronda Cervantes 71, Mataró",41.54579477,2.45407654,,True,False,Mataró,True
HUTB-058167,vut,Sant Adrià de Besòs,"Carrer Girona 8, Sant Adrià de Besòs",41.42514461,2.22885888,,True,True,Sant Adrià de Besòs,True
HUTB-058300,vut,Mollet del Vallès,"Carrer Ramon Casas 49, Mollet del Vallès",41.53854897,2.21624419,,True,False,Mollet del Vallès,True
HUTB-058168,vut,Sant Adrià de Besòs,"Carrer Ramon Llull 555, Sant Adrià de Besòs",41.41791279,2.22428981,,True,True,Sant Adrià de Besòs,True
HUTB-058293,vut,Montgat,"Carrer Avenir (L') 5, Montgat",41.46305524,2.27085849,,True,False,Montgat,True
HUTB-058169,vut,Vilanova i la Geltrú,"Rambla Arnau de Vilanova 10, Vilanova i la Geltrú",41.21883376,1.71045733,,True,False,Vilanova i la Geltrú,True
HUTB-058170,vut,Sant Adrià de Besòs,"Carrer Ramon Llull 555, Sant Adrià de Besòs",41.41791279,2.22428981,,True,True,Sant Adrià de Besòs,True
HUTB-058292,vut,Montgat,"Carrer Avenir (L') 5, Montgat",41.46305524,2.27085849,,True,False,Montgat,True
HUTB-058171,vut,Vilanova i la Geltrú,"Carrer Estany 5, Vilanova i la Geltrú",41.21835962,1.72327046,,True,False,Vilanova i la Geltrú,True
HUTB-058773,vut,Arenys de Mar,"Carrer Costa de les Canalies 20, Arenys de Mar",41.58655054,2.55499044,,True,False,Arenys de Mar,True
HUTB-058807,vut,Calella,"Carrer Sant Jaume/ Tramontana, 2-16 149, Calella",41.61417683,2.65459637,,True,False,Calella,True
HUTB-057889,vut,Vilanova i la Geltrú,"Plaça de la Vila 2, Vilanova i la Geltrú",41.22434411,1.7263507,,True,False,Vilanova i la Geltrú,True
HUTB-058891,vut,Cubelles,"Passeig de la Mar Mediterrànea 68, Cubelles",41.19781355,1.66252891,,True,False,Cubelles,True
HUTB-059031,vut,Sant Vicenç de Montalt,"Carrer Costa Daurada 5, Sant Vicenç de Montalt",41.56640068,2.5172452,,True,False,Sant Vicenç de Montalt,True
HUTB-059030,vut,Sant Vicenç de Montalt,"Carrer Torrassa 36, Sant Vicenç de Montalt",41.56757467,2.51822317,,True,False,Sant Vicenç de Montalt,True
HUTB-057430,vut,Cubelles,"Carrer Francesc Macià 9, Cubelles",41.20327553,1.6794162,,True,False,Cubelles,True
HUTB-059024,vut,Vilassar de Mar,"Passatge Dels Clavells 47, Vilassar de Mar",41.4984504,2.3819977,,True,False,Vilassar de Mar,True
HUTB-059016,vut,Gavà,"Avinguda d' Europa 1, Gavà",41.2713592,2.04142241,,True,False,Gavà,True
HUTB-059002,vut,Canyelles,"Carrer de la Casa Nova 26, Canyelles",41.27661301,1.74007836,,True,False,Canyelles,True
HUTB-058995,vut,Vilanova i la Geltrú,"Carrer NANSA 7, Vilanova i la Geltrú",41.20606938,1.68690237,,True,False,Vilanova i la Geltrú,True
HUTB-058989,vut,Vilanova i la Geltrú,"Ronda Mar Mediterrrània 46, Vilanova i la Geltrú",41.21282484,1.71733293,,True,False,Vilanova i la Geltrú,True
HUTB-058978,vut,Sant Iscle de Vallalta,"Urbanització Can Ginebra 36, Sant Iscle de Vallalta",41.62369021,2.58026137,,True,False,Sant Iscle de Vallalta,True
HUTB-057431,vut,Cubelles,"Carrer Xaloc 1, Cubelles",41.20033032,1.67672098,,True,False,Cubelles,True
HUTB-058966,vut,Vilassar de Mar,"Carrer Narcís Monturiol 216, Vilassar de Mar",41.50900392,2.39662722,,True,False,Vilassar de Mar,True
HUTB-058936,vut,Vilanova i la Geltrú,"Carrer Alexandre de Cabanyes 42, Vilanova i la Geltrú",41.2130811,1.71598239,,True,False,Vilanova i la Geltrú,True
HUTB-057432,vut,Cubelles,"Avinguda Onze de Setembre 38, Cubelles",41.20357881,1.67526386,,True,False,Cubelles,True
HUTB-058896,vut,Cubelles,"Carrer FIGUERAL 5, Cubelles",41.19873312,1.66872419,,True,False,Cubelles,True
HUTB-058895,vut,Cubelles,"Carrer Rafel Casanova 20, Cubelles",41.19781853,1.6504537,,True,False,Cubelles,True
HUTB-058894,vut,Cubelles,"Avinguda Onze de Setembre 159, Cubelles",41.19742884,1.6471704,,True,False,Cubelles,True
HUTB-057433,vut,Premià de Dalt,"Carrer TORRAS I BAGES 59, Premià de Dalt",41.5002398,2.34089929,,True,False,Premià de Dalt,True
HUTB-058893,vut,Cubelles,"Avinguda Pompeu Fabra 58, Cubelles",41.20003084,1.66547617,,True,False,Cubelles,True
HUTB-057468,vut,Malgrat de Mar,"Avinguda Barcelona 53, Malgrat de Mar",41.63945273,2.73193552,,True,False,Malgrat de Mar,True
HUTB-059054,vut,Arenys de Mar,"Carrer Portimar 59, Arenys de Mar",41.58357467,2.56210563,,True,False,Arenys de Mar,True
HUTB-059057,vut,Vilassar de Mar,"Carrer De l'Àngel 8, Vilassar de Mar",41.50486641,2.38733221,,True,False,Vilassar de Mar,True
HUTB-057429,vut,Cubelles,"Avinguda Onze de Setembre 8, Cubelles",41.20461423,1.68020818,,True,False,Cubelles,True
HUTB-057398,vut,Santa Susanna,"Urbanització La Vall - blocs s/n, Santa Susanna",41.64100666,2.72178138,,True,False,Santa Susanna,True
HUTB-057238,vut,Castelldefels,"Camí DE LA PETUNIA 27, Castelldefels",41.28011973,1.98407364,,True,False,Castelldefels,True
HUTB-057239,vut,Calella,"Carrer Sant Jaume 131, Calella",41.61366349,2.65369356,,True,False,Calella,True
