licencia_id,origen,municipio,direccion_consultada,lat,lon,etiqueta_icgc,geocodificado,en_ciudad
HUTB-030319,vut,Sabadell,"Carrer Sant Feliu 9, Sabadell",41.54600206,2.10604579,,True,False
HUTB-030326,vut,Malgrat de Mar,"Avinguda Barcelona 41, Malgrat de Mar",41.63991494,2.73296848,,True,False
HUTB-030328,vut,Malgrat de Mar,"Carrer Abat Oliba 21, Malgrat de Mar",41.64618528,2.74574839,,True,False
HUTB-030329,vut,Malgrat de Mar,"Carrer Blanch 77, Malgrat de Mar",41.64251364,2.74240624,,True,False
HUTB-030330,vut,Malgrat de Mar,"Carrer Sant Esteve 10, Malgrat de Mar",41.6430636,2.74343878,,True,False
HUTB-030333,vut,Malgrat de Mar,"Passeig Marítim 96, Malgrat de Mar",41.63645995,2.72703023,,True,False
HUTB-030348,vut,Corbera de Llobregat,"Carrer Pau Casals 18, Corbera de Llobregat",41.41750431,1.92719756,,True,False
HUTB-030356,vut,Torrelles de Llobregat,"Carrer Bonaire 2, Torrelles de Llobregat",41.34900437,1.97281284,,True,False
HUTB-030357,vut,Cubelles,"Carrer Rafael Casanoves 8, Cubelles",41.19772285,1.64927893,,True,False
HUTB-030360,vut,Cubelles,"Carrer Xaloc 4, Cubelles",41.20036443,1.6773828,,True,False
HUTB-030421,vut,Malgrat de Mar,"Carrer Maó 64, Malgrat de Mar",41.64340663,2.74543635,,True,False
HUTB-030087,vut,Gavà,"Carrer Palafrugell 9, Gavà",41.26738472,2.01444581,,True,False
HUTB-030082,vut,Sant Cugat del Vallès,"Carrer Vallès 70, Sant Cugat del Vallès",41.47294055,2.08934784,,True,False
HUTB-030077,vut,Molins de Rei,"Carrer Miquel Tort 5, Molins de Rei",41.41080957,2.01782196,,True,False
HUTB-018089,vut,Sant Cugat del Vallès,"Carrer Roc Codo 37, Sant Cugat del Vallès",41.48575395,2.06603237,,True,False
HUTB-018076,vut,Pineda de Mar,"Carrer Mar 57, Pineda de Mar",41.62570951,2.69083644,,True,False
HUTB-018077,vut,Pineda de Mar,"Carrer Vilassar 31, Pineda de Mar",41.63811348,2.65008636,,True,False
HUTB-018078,vut,Pineda de Mar,"Carrer Consolat de Mar 11, Pineda de Mar",41.62345297,2.69618353,,True,False
HUTB-018079,vut,Pineda de Mar,"Carrer Vila de Llívia 2, Pineda de Mar",41.61660863,2.67171209,,True,False
HUTB-018082,vut,Montcada i Reixac,"Camí Cases del Sastre 30, Montcada i Reixac",,,,False,False
HUTB-018083,vut,Castelldefels,"Passeig Bosc 50, Castelldefels",41.27595889,1.96227996,,True,False
HUTB-018084,vut,Castelldefels,"Passeig Ferrocarril 14, Castelldefels",41.26598974,1.95350422,,True,False
HUTB-018085,vut,Castelldefels,"Passeig Oleandre 11, Castelldefels",41.28139527,1.96060671,,True,False
HUTB-018086,vut,Castelldefels,"Passeig Ronda 15, Castelldefels",41.26951255,1.95445545,,True,False
HUTB-018087,vut,Castelldefels,"Avinguda Poal 42, Castelldefels",41.27208179,1.94434411,,True,False
HUTB-018088,vut,Sant Cugat del Vallès,"Carrer Alps 43, Sant Cugat del Vallès",41.47196937,2.04840071,,True,False
HUTB-018090,vut,Caldes d'Estrac,"Carrer Fornaca 40, Caldes d'Estrac",41.57356902,2.51960739,,True,False
HUTB-030074,vut,Sant Fost de Campsentelles,"Carrer Sant Eduard 14, Sant Fost de Campsentelles",41.52634057,2.22453742,,True,False
HUTB-018091,vut,Fogars de la Selva,"Edifici Ca l'Agutzil 0, Fogars de la Selva",41.71357363,2.61101231,,True,False
HUTB-018092,vut,Canet de Mar,"Carrer Jaume Pagà 14, Canet de Mar",41.58815294,2.57974098,,True,False
HUTB-018093,vut,Canet de Mar,"Torrent Torre 10, Canet de Mar",41.58800251,2.58350849,,True,False
HUTB-018094,vut,Argentona,"Passeig Marina Julià 43, Argentona",41.55128913,2.40173972,,True,False
HUTB-018095,vut,Argentona,"Barri Sant Jaume 11, Argentona",41.55517941,2.40350307,,True,False
HUTB-018096,vut,Castellet i la Gornal,"Carrer Algarrobos 30, Castellet i la Gornal",,,,False,False
HUTB-018097,vut,Cubelles,"Carrer Lleida 12, Cubelles",41.20258519,1.67539212,,True,False
HUTB-018098,vut,Gavà,"Avinguda d Europa 119, Gavà",41.26731945,2.01116412,,True,False
HUTB-030026,vut,Santa Susanna,"Camí Hortsavinyà s/n, Santa Susanna",,,,False,False
HUTB-030033,vut,Santa Susanna,"Carrer Bulnes 18, Santa Susanna",41.64024974,2.72064016,,True,False
HUTB-030044,vut,"Masnou, el","Carrer Mossèn Jacint Verdaguer 52, Masnou, el",41.47688844,2.30896479,,True,False
HUTB-030426,vut,"Masnou, el","Passeig del Bellresguard 6, Masnou, el",41.4831086,2.31449889,,True,False
HUTB-030427,vut,Canet de Mar,"Carrer Joan Maragall 26, Canet de Mar",41.59375333,2.58478664,,True,False
HUTB-030428,vut,Canet de Mar,"Carrer Josep Pla 7, Canet de Mar",41.58988428,2.58416486,,True,False
HUTB-030882,vut,Sant Pere de Ribes,"Carrer Puigsacalm 36, Sant Pere de Ribes",41.23021946,1.75892213,,True,False
HUTB-030801,vut,Canet de Mar,"Avinguda Llimoners 22, Canet de Mar",41.59329322,2.58894758,,True,False
HUTB-030803,vut,Arenys de Mar,"Rambla Bisbe Pol 122, Arenys de Mar",41.58208075,2.54930579,,True,False
HUTB-030804,vut,Arenys de Mar,"Carrer Plana d'en Fornaguera 2, Arenys de Mar",41.58244178,2.55143356,,True,False
HUTB-030814,vut,Arenys de Mar,"Carrer Flori 1, Arenys de Mar",41.58511783,2.55181913,,True,False
HUTB-030829,vut,Arenys de Mar,"Carrer Sa Guardia 9, Arenys de Mar",41.58282328,2.5473702,,True,False
HUTB-030863,vut,Sant Cugat del Vallès,"Carrer Roc Codo 8, Sant Cugat del Vallès",41.4851268,2.06948012,,True,False
HUTB-030877,vut,Canet de Mar,"Carrer Miramar 8, Canet de Mar",41.58700775,2.57959435,,True,False
HUTB-030878,vut,Canet de Mar,"Carrer Molí 19, Canet de Mar",41.59048294,2.58804817,,True,False
HUTB-030879,vut,Sant Pere de Ribes,"Carrer Agricultura 24, Sant Pere de Ribes",,,,False,False
HUTB-030880,vut,Sant Pere de Ribes,"Passeig Miramar 6, Sant Pere de Ribes",41.24877518,1.79602532,,True,False
HUTB-030881,vut,Sant Pere de Ribes,"Passeig Pujades 1, Sant Pere de Ribes",41.25010248,1.79779434,,True,False
HUTB-030883,vut,Sant Pere de Ribes,"Passeig Miramar 6, Sant Pere de Ribes",41.24877518,1.79602532,,True,False
HUTB-030766,vut,"Hospitalet de Llobregat, l'","Carrer Pau Sans 18, Hospitalet de Llobregat, l'",41.36265464,2.11171365,,True,True
HUTB-030884,vut,Sant Pere de Ribes,"Carrer Cards 14, Sant Pere de Ribes",,,,False,False
HUTB-030885,vut,Sant Pere de Ribes,"Avinguda Santíssima Trinitat 23, Sant Pere de Ribes",41.24627343,1.79268728,,True,False
HUTB-030887,vut,Sant Pere de Ribes,"Passeig Pujades 12, Sant Pere de Ribes",41.24919138,1.79855644,,True,False
HUTB-030889,vut,Sant Pere de Ribes,"Passeig Pujades 1, Sant Pere de Ribes",41.25010248,1.79779434,,True,False
HUTB-030894,vut,Olèrdola,"Carrer Moja 20, Olèrdola",41.32005205,1.75423095,,True,False
HUTB-030950,vut,Sant Pol de Mar,"Carrer Abat Deàs 33, Sant Pol de Mar",41.60068262,2.62139628,,True,False
HUTB-030952,vut,Arenys de Munt,"Urbanització Santa Rosa dels Pins 107, Arenys de Munt",,,,False,False
HUTB-030970,vut,Lliçà de Vall,"Camí Can Batista 22, Lliçà de Vall",41.58979108,2.21430382,,True,False
HUTB-030973,vut,Abrera,"Carrer Mataró 28, Abrera",41.52413424,1.90929271,,True,False
HUTB-030977,vut,Castelldefels,"Avinguda Tres-cents 24, Castelldefels",,,,False,False
HUTB-030998,vut,Castelldefels,"Passeig Marítim 390, Castelldefels",41.26475432,1.94586347,,True,False
HUTB-030768,vut,"Hospitalet de Llobregat, l'","Carrer Montseny 87, Hospitalet de Llobregat, l'",41.55586688,2.1062064,,True,False
HUTB-030764,vut,Palafolls,"Carrer Colom (Urb. Ciutat Jardí) 20, Palafolls",41.66916152,2.69665876,,True,False
HUTB-030429,vut,Canet de Mar,"Avinguda Doctor Marià Serra 21, Canet de Mar",41.59407274,2.57964985,,True,False
HUTB-030541,vut,Castelldefels,"Passeig Cim 11, Castelldefels",41.27055708,1.94780024,,True,False
HUTB-030431,vut,Canet de Mar,"Carrer Mar 64, Canet de Mar",41.58638624,2.57947081,,True,False
HUTB-030518,vut,Fogars de la Selva,"Carrer Josep Carner 15, Fogars de la Selva",41.72919132,2.68471063,,True,False
HUTB-030520,vut,Vilanova del Vallès,"Carrer Vallromanes 5, Vilanova del Vallès",41.54578362,2.30557525,,True,False
HUTB-030523,vut,Sabadell,"Carrer Sant Feliu 9, Sabadell",41.54600206,2.10604579,,True,False
HUTB-030532,vut,Castelldefels,"Passeig Marítim 293, Castelldefels",41.26559512,1.96750862,,True,False
HUTB-030533,vut,Castelldefels,"Passeig Marítim 293, Castelldefels",41.26559512,1.96750862,,True,False
HUTB-030535,vut,Castelldefels,"Passeig Marítim 293, Castelldefels",41.26559512,1.96750862,,True,False
HUTB-030537,vut,Castelldefels,"Carrer Sabadell 1, Castelldefels",41.27000273,1.98770943,,True,False
HUTB-030538,vut,Castelldefels,"Avinguda de Bellamar 12, Castelldefels",41.26825758,1.95377492,,True,False
HUTB-030539,vut,Castelldefels,"Passeig Marina 8, Castelldefels",41.26779854,2.00004894,,True,False
HUTB-030540,vut,Castelldefels,"Passeig Tramuntana 48, Castelldefels",41.26875119,1.99094015,,True,False
HUTB-030542,vut,Gavà,"Carrer Premià 4, Gavà",41.2704168,2.03343007,,True,False
HUTB-030730,vut,Premià de Mar,"Carrer Pilar 46, Premià de Mar",41.49393703,2.35685218,,True,False
HUTB-030562,vut,Alella,"Carrer Canonge 11, Alella",41.47719854,2.30071233,,True,False
HUTB-030606,vut,Castellar del Vallès,"Carrer Can Riera 28, Castellar del Vallès",41.6220426,2.05650709,,True,False
HUTB-030634,vut,Alella,"Carrer Gurri 8, Alella",41.49345797,2.29607814,,True,False
HUTB-030655,vut,Gavà,"Avinguda Europa 31, Gavà",41.2705984,2.03330516,,True,False
HUTB-030657,vut,Gavà,"Avinguda Europa 31, Gavà",41.2705984,2.03330516,,True,False
HUTB-030658,vut,Gavà,"Carrer Blanes 1, Gavà",41.26769808,2.02630643,,True,False
HUTB-030659,vut,Gavà,"Carrer Blanes 1, Gavà",41.26769808,2.02630643,,True,False
HUTB-030670,vut,Pallejà,"Via Ordal 18, Pallejà",41.42685729,1.97174278,,True,False
HUTB-030686,vut,Caldes d'Estrac,"Carrer Pont del Sergent 6, Caldes d'Estrac",41.56836756,2.52075781,,True,False
HUTB-030702,vut,Terrassa,"Carrer Sant Josep 31, Terrassa",41.56476141,2.01456164,,True,False
HUTB-030719,vut,Lliçà d'Amunt,"Carrer Avellaner 48, Lliçà d'Amunt",41.60423488,2.19629411,,True,False
HUTB-017825,vut,Sant Sadurní d'Anoia,"Carrer Vilafranca 17, Sant Sadurní d'Anoia",41.42381446,1.78258829,,True,False
HUTB-017824,vut,Castelldefels,"Passeig Til·lers 30, Castelldefels",41.26760585,1.94832606,,True,False
HUTB-017823,vut,Castelldefels,"Avinguda Tres-cents quaranta-dos 2, Castelldefels",,,,False,False
HUTB-017444,vut,"Hospitalet de Llobregat, l'","Carrer de Santiago Apòstol 14, Hospitalet de Llobregat, l'",41.37121711,2.12255205,,True,True
HUTB-017477,vut,Santa Susanna,"Carrer Verge de Montserrat 30, Santa Susanna",41.63562317,2.70531903,,True,False
HUTB-017478,vut,Gavà,"Carrer Tellinaires 29, Gavà",41.26817133,2.02569369,,True,False
HUTB-017479,vut,Gavà,"Avinguda d Europa 119, Gavà",41.26731945,2.01116412,,True,False
HUTB-017480,vut,Gavà,"Avinguda Europa 119, Gavà",41.26731945,2.01116412,,True,False
HUTB-017481,vut,Gavà,"Carrer Cadaqués 4, Gavà",41.26919593,2.02953172,,True,False
HUTB-017482,vut,Gavà,"Carrer Cadaqués 4, Gavà",41.26919593,2.02953172,,True,False
HUTB-017483,vut,Gavà,"Carrer Tellinaires 24, Gavà",41.26864255,2.02792397,,True,False
HUTB-017484,vut,Sant Vicenç de Montalt,"Carrer Pedraforca 34, Sant Vicenç de Montalt",41.57185858,2.5140252,,True,False
HUTB-017485,vut,Sant Vicenç de Montalt,"Carrer Esplaimar 10A, Sant Vicenç de Montalt",,,,False,False
HUTB-017486,vut,Vilassar de Mar,"Carrer Sant Jaume 51, Vilassar de Mar",41.49988495,2.38762347,,True,False
HUTB-017487,vut,Vilassar de Mar,"Carrer Manuel Roca i Guardia 16, Vilassar de Mar",41.50862719,2.38510396,,True,False
HUTB-017488,vut,Vilassar de Mar,"Carrer Maria Vidal 98, Vilassar de Mar",41.50024743,2.38399025,,True,False
HUTB-017489,vut,Vilassar de Mar,"Carrer Doctor Masriera 30, Vilassar de Mar",41.50363834,2.39451847,,True,False
HUTB-017490,vut,Vilassar de Mar,"Carrer Sant Josep 49, Vilassar de Mar",41.50435774,2.39320583,,True,False
HUTB-017491,vut,Vilassar de Mar,"Carrer Cristofor Colom 78, Vilassar de Mar",41.50587333,2.39368236,,True,False
HUTB-017492,vut,Vilassar de Mar,"Carrer Ca l'Aduana 107, Vilassar de Mar",41.5065241,2.39190738,,True,False
HUTB-017493,vut,Vilassar de Mar,"Avinguda Carles III 24, Vilassar de Mar",41.50623527,2.38815282,,True,False
HUTB-017494,vut,Arenys de Munt,"Carrer Montseny 24, Arenys de Munt",,,,False,False
HUTB-017495,vut,Caldes de Montbui,"Carrer Sant Sebastià de Montmajor 15, Caldes de Montbui",41.63721188,2.16327165,,True,False
HUTB-017496,vut,Pallejà,"Via Doctor Josep Maria Tarruella 65, Pallejà",41.41774709,1.9510797,,True,False
HUTB-017497,vut,Malgrat de Mar,"Carrer Abat Oliba 44, Malgrat de Mar",41.64519545,2.74634257,,True,False
HUTB-017498,vut,Malgrat de Mar,"Avinguda Costa Brava 85, Malgrat de Mar",41.65269979,2.74031604,,True,False
HUTB-017499,vut,Malgrat de Mar,"Avinguda Barcelona 41, Malgrat de Mar",41.63991494,2.73296848,,True,False
HUTB-017500,vut,Malgrat de Mar,"Avinguda Barcelona 45, Malgrat de Mar",41.63967466,2.73246067,,True,False
HUTB-017501,vut,Malgrat de Mar,"Carrer Ramon Turró 17, Malgrat de Mar",41.64445917,2.74092621,,True,False
HUTB-017476,vut,Sant Pol de Mar,"Passeig Antoni Gaudí 5, Sant Pol de Mar",41.59817863,2.61106632,,True,False
HUTB-017475,vut,Sant Pol de Mar,"Carrer Villar de Grau 23, Sant Pol de Mar",41.59835982,2.61362125,,True,False
HUTB-017474,vut,Sant Pol de Mar,"Carrer Comte Borrell 13, Sant Pol de Mar",41.60623012,2.62977131,,True,False
HUTB-017459,vut,Castelldefels,"Carrer Ribera de Sant Pere 13, Castelldefels",41.265275,1.96823798,,True,False
HUTB-017446,vut,"Hospitalet de Llobregat, l'","Ronda de la Torrassa 74, Hospitalet de Llobregat, l'",41.36877612,2.12536459,,True,True
HUTB-017447,vut,"Hospitalet de Llobregat, l'","Carrer Unió 17, Hospitalet de Llobregat, l'",41.42307342,0.93708613,,True,False
HUTB-017449,vut,Cabrils,"Carrer Infern d'en Parera 42, Cabrils",41.52739365,2.37635473,,True,False
HUTB-017451,vut,Cubelles,"Avinguda Jaume I 197, Cubelles",41.19815399,1.65906836,,True,False
HUTB-017452,vut,Cubelles,"Avinguda Mediterrani 36, Cubelles",41.20280035,1.67605966,,True,False
HUTB-017453,vut,Sant Cugat del Vallès,"Avinguda Via Augusta 114, Sant Cugat del Vallès",41.48734136,2.06352022,,True,False
HUTB-017454,vut,Mataró,"Carrer Josep Castellà 2, Mataró",41.539647,2.4526683,,True,False
HUTB-017455,vut,Castelldefels,"Passeig Marítim 84, Castelldefels",41.26551976,1.98752192,,True,False
HUTB-017456,vut,Castelldefels,"Passeig Marisol 27, Castelldefels",41.27424404,1.978419,,True,False
HUTB-017457,vut,Castelldefels,"Passeig Timó 43, Castelldefels",41.26566408,1.95296436,,True,False
HUTB-017458,vut,Canet de Mar,"Carrer Sant Josep 10, Canet de Mar",41.58810082,2.57742794,,True,False
HUTB-017460,vut,Castelldefels,"Passeig Panoràmic 16, Castelldefels",41.27610413,1.95031549,,True,False
HUTB-017472,vut,Sant Vicenç de Montalt,"Carrer Lledoners 2, Sant Vicenç de Montalt",,,,False,False
HUTB-017461,vut,Canet de Mar,"Carrer Molí 19, Canet de Mar",41.59048294,2.58804817,,True,False
HUTB-017462,vut,Ripollet,"Carrer Concòrdia 6, Ripollet",41.49725362,2.14486876,,True,False
HUTB-017463,vut,Castelldefels,"Rambla Marisol 27, Castelldefels",41.27424404,1.978419,,True,False
HUTB-017464,vut,Castelldefels,"Passeig Marisol 27, Castelldefels",41.27424404,1.978419,,True,False
HUTB-017465,vut,Castelldefels,"Passeig Marisol 27, Castelldefels",41.27424404,1.978419,,True,False
HUTB-017466,vut,Castelldefels,"Passeig Marisol 27, Castelldefels",41.27424404,1.978419,,True,False
HUTB-017467,vut,Castelldefels,"Passeig Marisol 27, Castelldefels",41.27424404,1.978419,,True,False
HUTB-017468,vut,Castelldefels,"Passeig Marisol 27, Castelldefels",41.27424404,1.978419,,True,False
HUTB-017469,vut,Ripollet,"Carrer Santa Rosa 7, Ripollet",41.49766011,2.14445794,,True,False
HUTB-017470,vut,Ripollet,"Carrer Verge de Montserrat 21, Ripollet",41.49755297,2.14471885,,True,False
HUTB-017471,vut,Palafolls,"Carrer Verge María 12, Palafolls",41.6614764,2.74985586,,True,False
HUTB-017502,vut,Malgrat de Mar,"Avinguda Colom 5, Malgrat de Mar",41.63709664,2.72643875,,True,False
HUTB-017503,vut,Malgrat de Mar,"Avinguda Barcelona 41, Malgrat de Mar",41.63991494,2.73296848,,True,False
HUTB-017504,vut,Malgrat de Mar,"Carrer Indústria 85, Malgrat de Mar",41.64627593,2.74647683,,True,False
HUTB-017550,vut,Cubelles,"Plaça Mar 4, Cubelles",41.20192927,1.677048,,True,False
HUTB-017539,vut,Cubelles,"Passatge Riu Fluvià 2, Cubelles",41.1978096,1.65290776,,True,False
HUTB-017540,vut,Cubelles,"Carrer Rafael Casanova 28, Cubelles",41.19782287,1.65116613,,True,False
HUTB-017541,vut,Cubelles,"Plaça Mar 4, Cubelles",41.20192927,1.677048,,True,False
HUTB-017542,vut,Cubelles,"Carrer Vendrell 11, Cubelles",41.20170243,1.6761085,,True,False
HUTB-017543,vut,Cubelles,"Avinguda Països Catalans 13, Cubelles",41.20164062,1.67931599,,True,False
HUTB-017544,vut,Cubelles,"Avinguda Jaume  I 44, Cubelles",41.19932873,1.66813695,,True,False
HUTB-017545,vut,Cubelles,"Carrer Josep Irla 30, Cubelles",41.1994118,1.66213772,,True,False
HUTB-017546,vut,Cubelles,"Avinguda Onze de Setembre 157, Cubelles",41.19744051,1.64757706,,True,False
HUTB-017547,vut,Cubelles,"Carrer Josep Pla 19, Cubelles",41.2001578,1.66855905,,True,False
HUTB-017548,vut,Cubelles,"Carrer Xaloc 4, Cubelles",41.20036443,1.6773828,,True,False
HUTB-017549,vut,Cubelles,"Passatge Riu Ebre 4, Cubelles",41.19743038,1.64865039,,True,False
HUTB-017551,vut,Cubelles,"Avinguda Mediterrani 33, Cubelles",41.20202359,1.67619123,,True,False
HUTB-017537,vut,Canet de Mar,"Torrent Gavarra 57, Canet de Mar",41.58852366,2.57764414,,True,False
HUTB-017552,vut,Cubelles,"Carrer Lleida 38, Cubelles",41.20350329,1.67776909,,True,False
HUTB-017553,vut,Cubelles,"Avinguda Pompeu Fabra 176, Cubelles",41.19900769,1.65910303,,True,False
HUTB-017555,vut,Esplugues de Llobregat,"Plaça Jacint Benavent 4, Esplugues de Llobregat",41.37619936,2.09963556,,True,True
HUTB-017556,vut,Arenys de Mar,"Carrer Josep Llimona Bruguera 5, Arenys de Mar",41.5784426,2.54720093,,True,False
HUTB-017557,vut,Arenys de Mar,"Carrer Josep Llimona Bruguera 5, Arenys de Mar",41.5784426,2.54720093,,True,False
HUTB-017558,vut,Arenys de Mar,"Carrer Rial Sa Clavella 42, Arenys de Mar",41.58037705,2.54885528,,True,False
HUTB-017561,vut,Sant Andreu de Llavaneres,"Carrer Sant Pere 3, Sant Andreu de Llavaneres",41.55752623,2.49821965,,True,False
HUTB-017562,vut,Sant Andreu de Llavaneres,"Avinguda Turó d'en Llull 4, Sant Andreu de Llavaneres",41.57756122,2.48171841,,True,False
HUTB-017564,vut,Sant Andreu de Llavaneres,"Carrer Sant Pere 3, Sant Andreu de Llavaneres",41.55752623,2.49821965,,True,False
HUTB-017565,vut,Sant Andreu de Llavaneres,"Passeig Mare de Deu de Montserrat 63, Sant Andreu de Llavaneres",41.57116353,2.48510468,,True,False
HUTB-017566,vut,Sant Andreu de Llavaneres,"Passatge Morrell 10, Sant Andreu de Llavaneres",41.55547393,2.49613651,,True,False
HUTB-017538,vut,Cubelles,"Carrer Xaloc 6, Cubelles",41.20043632,1.67752549,,True,False
HUTB-017536,vut,Canet de Mar,"Carrer Cuba 10, Canet de Mar",41.59081679,2.57660043,,True,False
HUTB-017505,vut,Malgrat de Mar,"Carrer Escoles 22, Malgrat de Mar",41.64243485,2.73988165,,True,False
HUTB-017520,vut,Premià de Dalt,"Carrer Anselm Clavé 9, Premià de Dalt",41.50539546,2.349564,,True,False
HUTB-017506,vut,Malgrat de Mar,"Carrer Aragó 15, Malgrat de Mar",41.59296098,2.57812604,,True,False
HUTB-017507,vut,Pineda de Mar,"Avinguda Tarongers 5, Pineda de Mar",41.6194671,2.6820475,,True,False
HUTB-017508,vut,Pineda de Mar,"Carrer Major 49, Pineda de Mar",41.62697777,2.68719006,,True,False
HUTB-017509,vut,Pineda de Mar,"Carrer Major 49, Pineda de Mar",41.62697777,2.68719006,,True,False
HUTB-017510,vut,Pineda de Mar,"Carrer Major 49, Pineda de Mar",41.62697777,2.68719006,,True,False
HUTB-017512,vut,Pineda de Mar,"Carrer Valldemaniu 51, Pineda de Mar",41.63610474,2.6938066,,True,False
HUTB-017514,vut,Pineda de Mar,"Avinguda Hispanitat 2, Pineda de Mar",41.6174996,2.67027159,,True,False
HUTB-017516,vut,Pineda de Mar,"Carrer Pelai 12, Pineda de Mar",41.61984734,2.68055886,,True,False
HUTB-017517,vut,Pineda de Mar,"Carrer de Tarragona 11, Pineda de Mar",41.62246855,2.6912564,,True,False
HUTB-017518,vut,Pineda de Mar,"Carrer Consolat de Mar 15, Pineda de Mar",41.62358792,2.6965312,,True,False
HUTB-017519,vut,Pineda de Mar,"Carrer Millet 13, Pineda de Mar",41.63519296,2.69192722,,True,False
HUTB-017521,vut,Vilassar de Mar,"Carrer Carme 30, Vilassar de Mar",41.50251891,2.38965912,,True,False
HUTB-017534,vut,Olivella,"Carrer Condor 5, Olivella",41.29098268,1.76046179,,True,False
HUTB-017522,vut,Vilassar de Mar,"Carrer Sant Pere 6, Vilassar de Mar",41.50418146,2.39632891,,True,False
HUTB-017523,vut,Vilassar de Mar,"Carrer Narcis Monturiol 126, Vilassar de Mar",41.50739826,2.39319931,,True,False
HUTB-017524,vut,Vilassar de Mar,"Colònia Arenas 4, Vilassar de Mar",41.50462519,2.39296845,,True,False
HUTB-017525,vut,Vilassar de Mar,"Carrer Santa Maria 1, Vilassar de Mar",41.50358231,2.38928021,,True,False
HUTB-017526,vut,Vilassar de Mar,"Carrer Sant Jaume 9, Vilassar de Mar",41.50104796,2.39019399,,True,False
HUTB-017527,vut,Vilassar de Mar,"Carrer Canonge Almera 52, Vilassar de Mar",41.50559998,2.39904332,,True,False
HUTB-017528,vut,Vilassar de Mar,"Carrer Sant Josep 46, Vilassar de Mar",41.5042054,2.39326343,,True,False
HUTB-017529,vut,Fogars de la Selva,"Carrer Sant Antoni 4, Fogars de la Selva",41.71988376,2.67959829,,True,False
HUTB-017531,vut,Olivella,"Carrer Via Làctia 230, Olivella",41.30176599,1.77628979,,True,False
HUTB-017532,vut,Olivella,"Carrer Montserrat 1, Olivella",41.28777379,1.76014717,,True,False
HUTB-017533,vut,Olivella,"Avinguda Mas Mestre 18, Olivella",41.28708821,1.75900037,,True,False
HUTB-017445,vut,"Hospitalet de Llobregat, l'","Carrer Rafael Campalans 55, Hospitalet de Llobregat, l'",41.37253801,2.12247688,,True,True
HUTB-017443,vut,"Hospitalet de Llobregat, l'","Carrer DE SANTIAGO APOSTOL 14, Hospitalet de Llobregat, l'",41.37121711,2.12255205,,True,True
HUTB-017822,vut,Castelldefels,"Carrer Quatre 2, Castelldefels",,,,False,False
HUTB-017442,vut,"Hospitalet de Llobregat, l'","Carrer de les Muses 25, Hospitalet de Llobregat, l'",41.58409896,1.59622542,,True,False
HUTB-017355,vut,Sant Pere de Ribes,"Passeig Pujades 7, Sant Pere de Ribes",41.2492913,1.79884628,,True,False
HUTB-017356,vut,Sant Pere de Ribes,"Avinguda Montseny 26, Sant Pere de Ribes",41.22895121,1.75613767,,True,False
HUTB-017357,vut,Sant Pere de Ribes,"Carrer Ametllers 22, Sant Pere de Ribes",41.2518442,1.77998658,,True,False
HUTB-017358,vut,Sant Pere de Ribes,"Passeig Pujades 1, Sant Pere de Ribes",41.25010248,1.79779434,,True,False
HUTB-017359,vut,Sant Pere de Ribes,"Avinguda Santiago Rusiñol 19, Sant Pere de Ribes",41.25875674,1.80630769,,True,False
HUTB-017360,vut,Sant Pere de Ribes,"Avinguda Mas d'en Serra 99, Sant Pere de Ribes",41.22929936,1.75706431,,True,False
HUTB-017361,vut,Sant Pere de Ribes,"Carrer Garona 55, Sant Pere de Ribes",41.25743462,1.81313385,,True,False
HUTB-017362,vut,Sant Pere de Ribes,"Avinguda Santa Isabel 26, Sant Pere de Ribes",41.24669325,1.79728362,,True,False
HUTB-017363,vut,Sant Pere de Ribes,"Carrer Monastrell 5, Sant Pere de Ribes",41.23667622,1.76600094,,True,False
HUTB-017364,vut,Sant Pere de Ribes,"Avinguda Santa Isabel 43, Sant Pere de Ribes",41.24865809,1.79770182,,True,False
HUTB-017365,vut,Sant Pere de Ribes,"Passeig Pujades 1, Sant Pere de Ribes",41.25010248,1.79779434,,True,False
HUTB-017366,vut,Sant Pere de Ribes,"Avinguda Santíssima Trinitat 75, Sant Pere de Ribes",41.24886251,1.79649342,,True,False
HUTB-017367,vut,Sant Pere de Ribes,"Avinguda Montseny 65, Sant Pere de Ribes",41.2260829,1.75542525,,True,False
HUTB-017368,vut,Sant Pere de Ribes,"Carrer Gal·la Pacídia 7, Sant Pere de Ribes",41.26453443,1.78161446,,True,False
HUTB-017369,vut,Sant Pere de Ribes,"Passeig Sant Albert 2, Sant Pere de Ribes",41.24876992,1.79886492,,True,False
HUTB-017370,vut,Sant Pere de Ribes,"Passatge Jacinto Benavente 1, Sant Pere de Ribes",41.22565006,1.74692956,,True,False
HUTB-017371,vut,Sant Pere de Ribes,"Avinguda Santa Isabel 54, Sant Pere de Ribes",41.24969804,1.7970879,,True,False
HUTB-017372,vut,Sant Pere de Ribes,"Avinguda Santiago Rusiñol 44, Sant Pere de Ribes",41.25900962,1.80609017,,True,False
HUTB-017373,vut,Sant Pere de Ribes,"Avinguda Onze de Setembre 1, Sant Pere de Ribes",41.26014482,1.77252964,,True,False
HUTB-017374,vut,Sant Pere de Ribes,"Carrer Anoia 14, Sant Pere de Ribes",,,,False,False
HUTB-017375,vut,Sant Pere de Ribes,"Passeig Pujades 3, Sant Pere de Ribes",41.25002469,1.79815805,,True,False
