fuente,serie,unidad,anyo,periodo,provisional,fecha,valor,mes
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2021,M12,False,2021-11-30 23:00:00+00:00,144342.0,2021-11
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2022,M01,False,2021-12-31 23:00:00+00:00,104096.0,2021-12
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2022,M02,False,2022-01-31 23:00:00+00:00,122095.0,2022-01
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2022,M03,False,2022-02-28 23:00:00+00:00,141363.0,2022-02
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2022,M04,False,2022-03-31 22:00:00+00:00,144248.0,2022-03
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2022,M05,False,2022-04-30 22:00:00+00:00,121543.0,2022-04
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2022,M06,False,2022-05-31 22:00:00+00:00,116100.0,2022-05
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2022,M07,False,2022-06-30 22:00:00+00:00,131917.0,2022-06
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2022,M08,False,2022-07-31 22:00:00+00:00,96358.0,2022-07
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2022,M09,False,2022-08-31 22:00:00+00:00,121281.0,2022-08
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2022,M10,False,2022-09-30 22:00:00+00:00,139998.0,2022-09
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2022,M11,False,2022-10-31 23:00:00+00:00,150835.0,2022-10
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2022,M12,False,2022-11-30 23:00:00+00:00,152465.0,2022-11
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2023,M01,False,2022-12-31 23:00:00+00:00,142686.0,2022-12
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2023,M02,False,2023-01-31 23:00:00+00:00,134687.0,2023-01
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2023,M03,False,2023-02-28 23:00:00+00:00,154063.0,2023-02
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2023,M04,False,2023-03-31 22:00:00+00:00,125368.0,2023-03
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2023,M05,False,2023-04-30 22:00:00+00:00,142258.0,2023-04
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2023,M06,False,2023-05-31 22:00:00+00:00,127237.0,2023-05
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2023,M07,False,2023-06-30 22:00:00+00:00,133720.0,2023-06
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2023,M08,False,2023-07-31 22:00:00+00:00,92500.0,2023-07
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2023,M09,False,2023-08-31 22:00:00+00:00,110334.0,2023-08
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2023,M10,False,2023-09-30 22:00:00+00:00,128511.0,2023-09
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2023,M11,False,2023-10-31 23:00:00+00:00,136749.0,2023-10
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2023,M12,False,2023-11-30 23:00:00+00:00,142849.0,2023-11
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2024,M01,False,2023-12-31 23:00:00+00:00,124769.0,2023-12
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2024,M02,False,2024-01-31 23:00:00+00:00,125927.0,2024-01
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2024,M03,False,2024-02-29 23:00:00+00:00,133896.0,2024-02
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2024,M04,False,2024-03-31 22:00:00+00:00,114690.0,2024-03
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2024,M05,False,2024-04-30 22:00:00+00:00,114193.0,2024-04
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2024,M06,False,2024-05-31 22:00:00+00:00,114516.0,2024-05
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2024,M07,False,2024-06-30 22:00:00+00:00,116030.0,2024-06
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2024,M08,False,2024-07-31 22:00:00+00:00,84456.0,2024-07
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2024,M09,False,2024-08-31 22:00:00+00:00,108863.0,2024-08
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2024,M10,False,2024-09-30 22:00:00+00:00,127730.0,2024-09
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2024,M11,False,2024-10-31 23:00:00+00:00,139507.0,2024-10
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2024,M12,False,2024-11-30 23:00:00+00:00,154379.0,2024-11
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2025,M01,False,2024-12-31 23:00:00+00:00,129769.0,2024-12
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2025,M02,False,2025-01-31 23:00:00+00:00,131823.0,2025-01
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2025,M03,False,2025-02-28 23:00:00+00:00,134176.0,2025-02
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2025,M04,False,2025-03-31 22:00:00+00:00,114376.0,2025-03
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2025,M05,False,2025-04-30 22:00:00+00:00,116905.0,2025-04
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2025,M06,False,2025-05-31 22:00:00+00:00,122722.0,2025-05
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2025,M07,False,2025-06-30 22:00:00+00:00,143561.0,2025-06
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2025,M08,True,2025-07-31 22:00:00+00:00,100239.0,2025-07
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2025,M09,True,2025-08-31 22:00:00+00:00,123534.0,2025-08
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2025,M10,True,2025-09-30 22:00:00+00:00,139108.0,2025-09
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2025,M11,True,2025-10-31 23:00:00+00:00,144032.0,2025-10
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2025,M12,True,2025-11-30 23:00:00+00:00,151246.0,2025-11
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2026,M01,True,2025-12-31 23:00:00+00:00,141843.0,2025-12
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2026,M02,True,2026-01-31 23:00:00+00:00,148241.0,2026-01
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2026,M03,True,2026-02-28 23:00:00+00:00,148722.0,2026-02
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2026,M04,True,2026-03-31 22:00:00+00:00,140825.0,2026-03
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2026,M05,True,2026-04-30 22:00:00+00:00,137723.0,2026-04
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2026,M06,True,2026-05-31 22:00:00+00:00,133381.0,2026-05
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en España.,Viajeros,2026,M07,True,2026-06-30 22:00:00+00:00,114427.0,2026-06
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2020,M08,False,2020-07-31 22:00:00+00:00,67299.0,2020-07
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2020,M09,False,2020-08-31 22:00:00+00:00,42397.0,2020-08
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2020,M10,False,2020-09-30 22:00:00+00:00,34510.0,2020-09
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2020,M11,False,2020-10-31 23:00:00+00:00,16385.0,2020-10
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2020,M12,False,2020-11-30 23:00:00+00:00,26262.0,2020-11
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2021,M01,False,2020-12-31 23:00:00+00:00,22102.0,2020-12
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2021,M02,False,2021-01-31 23:00:00+00:00,22724.0,2021-01
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2021,M03,False,2021-02-28 23:00:00+00:00,32200.0,2021-02
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2021,M04,False,2021-03-31 22:00:00+00:00,40560.0,2021-03
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2021,M05,False,2021-04-30 22:00:00+00:00,87339.0,2021-04
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2021,M06,False,2021-05-31 22:00:00+00:00,142666.0,2021-05
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2021,M07,False,2021-06-30 22:00:00+00:00,242904.0,2021-06
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2021,M08,False,2021-07-31 22:00:00+00:00,347815.0,2021-07
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2021,M09,False,2021-08-31 22:00:00+00:00,303450.0,2021-08
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2021,M10,False,2021-09-30 22:00:00+00:00,367560.0,2021-09
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2021,M11,False,2021-10-31 23:00:00+00:00,317618.0,2021-10
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2021,M12,False,2021-11-30 23:00:00+00:00,254682.0,2021-11
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2022,M01,False,2021-12-31 23:00:00+00:00,193446.0,2021-12
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2022,M02,False,2022-01-31 23:00:00+00:00,300610.0,2022-01
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2022,M03,False,2022-02-28 23:00:00+00:00,400273.0,2022-02
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2022,M04,False,2022-03-31 22:00:00+00:00,516579.0,2022-03
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2022,M05,False,2022-04-30 22:00:00+00:00,574378.0,2022-04
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2022,M06,False,2022-05-31 22:00:00+00:00,583224.0,2022-05
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2022,M07,False,2022-06-30 22:00:00+00:00,613917.0,2022-06
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2022,M08,False,2022-07-31 22:00:00+00:00,617726.0,2022-07
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2022,M09,False,2022-08-31 22:00:00+00:00,591844.0,2022-08
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2022,M10,False,2022-09-30 22:00:00+00:00,606738.0,2022-09
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2022,M11,False,2022-10-31 23:00:00+00:00,444662.0,2022-10
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2022,M12,False,2022-11-30 23:00:00+00:00,389578.0,2022-11
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2023,M01,False,2022-12-31 23:00:00+00:00,381111.0,2022-12
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2023,M02,False,2023-01-31 23:00:00+00:00,419016.0,2023-01
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2023,M03,False,2023-02-28 23:00:00+00:00,509051.0,2023-02
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2023,M04,False,2023-03-31 22:00:00+00:00,591529.0,2023-03
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2023,M05,False,2023-04-30 22:00:00+00:00,632402.0,2023-04
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2023,M06,False,2023-05-31 22:00:00+00:00,630620.0,2023-05
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2023,M07,False,2023-06-30 22:00:00+00:00,654591.0,2023-06
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2023,M08,False,2023-07-31 22:00:00+00:00,671430.0,2023-07
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2023,M09,False,2023-08-31 22:00:00+00:00,622831.0,2023-08
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2023,M10,False,2023-09-30 22:00:00+00:00,625700.0,2023-09
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2023,M11,False,2023-10-31 23:00:00+00:00,502496.0,2023-10
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2023,M12,False,2023-11-30 23:00:00+00:00,427744.0,2023-11
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2024,M01,False,2023-12-31 23:00:00+00:00,419300.0,2023-12
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2024,M02,False,2024-01-31 23:00:00+00:00,462908.0,2024-01
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2024,M03,False,2024-02-29 23:00:00+00:00,565435.0,2024-02
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2024,M04,False,2024-03-31 22:00:00+00:00,608533.0,2024-03
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2024,M05,False,2024-04-30 22:00:00+00:00,679150.0,2024-04
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2024,M06,False,2024-05-31 22:00:00+00:00,636745.0,2024-05
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2024,M07,False,2024-06-30 22:00:00+00:00,674585.0,2024-06
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2024,M08,False,2024-07-31 22:00:00+00:00,698504.0,2024-07
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2024,M09,False,2024-08-31 22:00:00+00:00,601363.0,2024-08
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2024,M10,False,2024-09-30 22:00:00+00:00,639533.0,2024-09
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2024,M11,False,2024-10-31 23:00:00+00:00,513158.0,2024-10
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2024,M12,False,2024-11-30 23:00:00+00:00,446191.0,2024-11
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2025,M01,False,2024-12-31 23:00:00+00:00,439697.0,2024-12
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2025,M02,False,2025-01-31 23:00:00+00:00,482455.0,2025-01
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2025,M03,False,2025-02-28 23:00:00+00:00,570811.0,2025-02
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2025,M04,False,2025-03-31 22:00:00+00:00,671881.0,2025-03
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2025,M05,False,2025-04-30 22:00:00+00:00,714611.0,2025-04
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2025,M06,False,2025-05-31 22:00:00+00:00,691366.0,2025-05
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2025,M07,False,2025-06-30 22:00:00+00:00,707669.0,2025-06
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2025,M08,True,2025-07-31 22:00:00+00:00,735770.0,2025-07
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2025,M09,True,2025-08-31 22:00:00+00:00,670798.0,2025-08
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2025,M10,True,2025-09-30 22:00:00+00:00,699672.0,2025-09
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2025,M11,True,2025-10-31 23:00:00+00:00,563157.0,2025-10
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2025,M12,True,2025-11-30 23:00:00+00:00,514452.0,2025-11
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2026,M01,True,2025-12-31 23:00:00+00:00,495093.0,2025-12
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2026,M02,True,2026-01-31 23:00:00+00:00,507228.0,2026-01
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2026,M03,True,2026-02-28 23:00:00+00:00,571248.0,2026-02
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2026,M04,True,2026-03-31 22:00:00+00:00,643964.0,2026-03
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2026,M05,True,2026-04-30 22:00:00+00:00,717118.0,2026-04
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2026,M06,True,2026-05-31 22:00:00+00:00,703381.0,2026-05
viajeros_pernoctaciones,Nacional. Viajeros. Barcelona. Residentes en el extranjero.,Viajeros,2026,M07,True,2026-06-30 22:00:00+00:00,762340.0,2026-06
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2021,M01,False,2020-12-31 23:00:00+00:00,73.76,2020-12
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2021,M02,False,2021-01-31 23:00:00+00:00,82.16,2021-01
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2021,M03,False,2021-02-28 23:00:00+00:00,92.1,2021-02
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2021,M04,False,2021-03-31 22:00:00+00:00,79.02,2021-03
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2021,M05,False,2021-04-30 22:00:00+00:00,83.4,2021-04
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2021,M06,False,2021-05-31 22:00:00+00:00,88.82,2021-05
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2021,M07,False,2021-06-30 22:00:00+00:00,100.8,2021-06
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2021,M08,False,2021-07-31 22:00:00+00:00,101.88,2021-07
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2021,M09,False,2021-08-31 22:00:00+00:00,100.07,2021-08
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2021,M10,False,2021-09-30 22:00:00+00:00,106.07,2021-09
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2021,M11,False,2021-10-31 23:00:00+00:00,92.98,2021-10
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2021,M12,False,2021-11-30 23:00:00+00:00,91.96,2021-11
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2022,M01,False,2021-12-31 23:00:00+00:00,81.57,2021-12
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2022,M02,False,2022-01-31 23:00:00+00:00,98.2,2022-01
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2022,M03,False,2022-02-28 23:00:00+00:00,113.15,2022-02
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2022,M04,False,2022-03-31 22:00:00+00:00,138.03,2022-03
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2022,M05,False,2022-04-30 22:00:00+00:00,154.24,2022-04
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2022,M06,False,2022-05-31 22:00:00+00:00,171.23,2022-05
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2022,M07,False,2022-06-30 22:00:00+00:00,161.33,2022-06
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2022,M08,False,2022-07-31 22:00:00+00:00,165.69,2022-07
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2022,M09,False,2022-08-31 22:00:00+00:00,166.16,2022-08
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2022,M10,False,2022-09-30 22:00:00+00:00,156.88,2022-09
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2022,M11,False,2022-10-31 23:00:00+00:00,125.73,2022-10
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2022,M12,False,2022-11-30 23:00:00+00:00,113.1,2022-11
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2023,M01,False,2022-12-31 23:00:00+00:00,106.95,2022-12
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2023,M02,False,2023-01-31 23:00:00+00:00,143.9,2023-01
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2023,M03,False,2023-02-28 23:00:00+00:00,144.38,2023-02
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2023,M04,False,2023-03-31 22:00:00+00:00,173.97,2023-03
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2023,M05,False,2023-04-30 22:00:00+00:00,180.99,2023-04
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2023,M06,False,2023-05-31 22:00:00+00:00,189.85,2023-05
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2023,M07,False,2023-06-30 22:00:00+00:00,176.52,2023-06
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2023,M08,False,2023-07-31 22:00:00+00:00,167.33,2023-07
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2023,M09,False,2023-08-31 22:00:00+00:00,182.56,2023-08
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2023,M10,False,2023-09-30 22:00:00+00:00,186.96,2023-09
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2023,M11,False,2023-10-31 23:00:00+00:00,143.6,2023-10
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2023,M12,False,2023-11-30 23:00:00+00:00,126.14,2023-11
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2024,M01,False,2023-12-31 23:00:00+00:00,120.11,2023-12
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2024,M02,False,2024-01-31 23:00:00+00:00,156.27,2024-01
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2024,M03,False,2024-02-29 23:00:00+00:00,149.4,2024-02
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2024,M04,False,2024-03-31 22:00:00+00:00,191.41,2024-03
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2024,M05,False,2024-04-30 22:00:00+00:00,197.36,2024-04
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2024,M06,False,2024-05-31 22:00:00+00:00,211.82,2024-05
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2024,M07,False,2024-06-30 22:00:00+00:00,187.73,2024-06
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2024,M08,False,2024-07-31 22:00:00+00:00,176.51,2024-07
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2024,M09,False,2024-08-31 22:00:00+00:00,211.79,2024-08
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2024,M10,False,2024-09-30 22:00:00+00:00,193.34,2024-09
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2024,M11,False,2024-10-31 23:00:00+00:00,156.86,2024-10
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2024,M12,False,2024-11-30 23:00:00+00:00,129.6,2024-11
adr,Barcelona. Tarifa media diaria (ADR). Total categorías. Dato.,Euros,2025,M01,False,2024-12-31 23:00:00+00:00,132.93,2024-12
