DATA_EXPLO,OCUPACIO,CODI_DISTRICTE,NOM_DISTRICTE,CODI_BARRI,NOM_BARRI,EMPLACAMENT,SUPERFICIE_OCUPADA,TAULES,CADIRES,TAULES_VORERA,CADIRES_VORERA,TAULES_CALCADA,CADIRES_CALCADA,ORDENACIO,VIGENCIA,X_ETRS89,Y_ETRS89,LATITUD,LONGITUD
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,10,Sant Antoni,"RDA. SANT PAU, 7",19.8,8.0,32.0,8.0,32.0,0.0,0.0,General,Anual,30342487,80781051,41.3755346973655,2.16700288561382
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,7,la Dreta de l'Eixample,"RDA. SANT PERE, 7",2.85,1.0,4.0,1.0,4.0,0.0,0.0,General,Anual,30698850,82217726,41.3885051587464,2.17109970653671
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,68,el Poblenou,"C. PUJADES, 177",14.52,5.0,20.0,2.0,8.0,3.0,12.0,General,Anual,33208095,83693497,41.4020093182978,2.20094676866525
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,52,la Prosperitat,"AV. MERIDIANA, 519",11.25,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,31996148,88325602,41.4436275405528,2.18592833822103
1/7/2026 0:00:00,Terrasses en Espai Privat d'Ús Públic,6,Gràcia,30,la Salut,"TRAV. DALT, 29",3.6,3.0,6.0,3.0,6.0,0.0,0.0,General,Anual,29174461,84486010,41.4088019675132,2.15260327793275
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,1,el Raval,"RBLA. RAVAL, 9",13.5,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,30509053,81212408,41.3794341998535,2.16894510248737
1/7/2026 0:00:00,Terrasses en Via Pública,4,Les Corts,19,les Corts,"C. DEU I MATA, 136",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,27971471,82404383,41.3899467042459,2.13845922624201
1/7/2026 0:00:00,Terrasses en Via Pública,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,"C. MANDRI, 19",2.25,1.0,4.0,1.0,4.0,0.0,0.0,General,Anual,27644660,83808001,41.4025591799448,2.13438291336213
1/7/2026 0:00:00,Terrasses en Via Pública,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,"C. VALLIRANA, 78",3.6,3.0,6.0,3.0,6.0,0.0,0.0,General,Anual,28626256,84097122,41.4052509188823,2.14609080343168
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,52,la Prosperitat,"AV. MERIDIANA, 505",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,31983658,88278437,41.4432016846945,2.18578414583956
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. DIPUTACIO, 178",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,29717224,81783988,41.3845134563684,2.15941015285593
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,16,la Bordeta,"C. ROSSEND ARUS, 41",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,27935342,80386227,41.3717667034014,2.13826712613167
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. CASANOVA, 170",6.0,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,29066894,82510661,41.3910012613644,2.15154786030431
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,68,el Poblenou,"C. RAMON TURRO, 209",14.85,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,33441418,83546014,41.4007003271641,2.20375404356792
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,1,el Raval,"C. RAMBLA, 33",27.0,12.0,48.0,12.0,48.0,0.0,0.0,General,Anual,31004370,81161473,41.3790180683148,2.17487389599972
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,15,Hostafrancs,"C. VILARDELL, 33",13.5,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,28484935,80708367,41.3747171270088,2.14480032827816
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. CORSEGA, 244",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,29360641,82739765,41.3930905715935,2.15503436788927
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,44,Vilapicina i la Torre Llobeta,"C. FELIP II, 244",11.4,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,31207641,86644223,41.4284168160772,2.17668148015546
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,60,Sant Andreu,"C. BARTRINA, 42",15.75,7.0,28.0,7.0,28.0,0.0,0.0,General,Anual,32085742,88009189,41.4407853078388,2.1870363313937
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,15,Hostafrancs,"C. CREU COBERTA, 58",8.1,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,28536527,80774400,41.3753164459545,2.14540943106554
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,15,Hostafrancs,"C. CREU COBERTA, 48",8.1,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,28593113,80772498,41.3753043382976,2.14608626242236
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,10,Sant Antoni,"C. VILADOMAT, 37",9.0,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,29850195,80912478,41.3766756555681,2.16110122073092
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,64,el Camp de l'Arpa del Clot,"C. INDEPENDENCIA, 330",42.5,13.0,52.0,6.0,24.0,7.0,28.0,General,Anual,31500222,84617783,41.4101903695483,2.18041229984777
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,68,el Poblenou,"C. BILBAO, 45",11.4,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,33506548,83689260,41.4019958954546,2.20451739316241
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,18,Sants,"RBLA. BADAL, 194",13.5,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,27327415,80755270,41.3750358693009,2.13095423191434
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera","AV. MARQUES DE L'ARGENTERA, 15",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,31840935,81788509,41.3847369082423,2.18480695984941
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,44,Vilapicina i la Torre Llobeta,"C. RIERA D'HORTA, 2",2.4,2.0,4.0,2.0,4.0,0.0,0.0,General,Anual,31827539,86564482,41.427751467007,2.18410879022542
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,44,Vilapicina i la Torre Llobeta,"PL. GARRIGO, 11",22.5,10.0,40.0,10.0,40.0,0.0,0.0,General,Anual,31595631,86758696,41.4294809683681,2.1813116004105
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,3,la Barceloneta,"C. MIQUEL PEDROLA I ALEGRE, 4",11.25,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,32236673,81149673,41.3790165119081,2.18961103136583
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,59,el Bon Pastor,"C. SANT ADRIA, 149",4.5,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,33723747,87517427,41.4364930437767,2.2066960876746
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,6,la Sagrada Família,"C. MARINA, 237",2.25,1.0,4.0,1.0,4.0,0.0,0.0,General,Anual,31154980,83809016,41.4028765764013,2.17637394888092
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,73,la Verneda i la Pau,"C. ANDRADE, 208",13.5,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,33545841,85473750,41.4180715574695,2.20479144766166
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,15,Hostafrancs,"C. PRINCEP JORDI, 6",14.4,1.0,4.0,0.0,0.0,1.0,4.0,General,Anual,28634374,80838249,41.3759001945519,2.14657188526632
1/7/2026 0:00:00,Terrasses en Espai Privat d'Ús Públic,4,Les Corts,20,la Maternitat i Sant Ramon,"C. SABINO ARANA, 6",13.5,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,26945108,81928875,41.38557143715,2.12624149465484
1/7/2026 0:00:00,Terrasses en Espai Privat d'Ús Públic,4,Les Corts,19,les Corts,"C. FIGOLS, 11",13.5,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,27295883,81522484,41.381943015302,2.13048516787167
1/7/2026 0:00:00,Terrasses en Espai Privat d'Ús Públic,4,Les Corts,20,la Maternitat i Sant Ramon,"C. SABINO ARANA, 30",18.0,8.0,16.0,8.0,16.0,0.0,0.0,General,Anual,26872878,81949725,41.3857526617696,2.12537518202374
1/7/2026 0:00:00,Terrasses en Via Pública,6,Gràcia,31,la Vila de Gràcia,"TRAV. GRACIA, 158",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,29582154,83620799,41.4010451536844,2.15758130014473
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,5,el Fort Pienc,"C. CASTILLEJOS, 158",27.0,9.0,36.0,9.0,36.0,0.0,0.0,General,Anual,31889837,83642365,41.401438192736,2.18518328906022
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,10,Sant Antoni,"AV. PARAL.LEL, 98",18.0,8.0,32.0,8.0,32.0,0.0,0.0,General,Anual,30248627,80741465,41.3751700284795,2.16588513300988
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. CORSEGA, 232",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,29303819,82689222,41.3926303561614,2.15436065206895
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. ARIBAU, 39",5.7,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,29778257,82134365,41.3876745138159,2.16009942753982
1/7/2026 0:00:00,Terrasses en Via Pública,7,Horta-Guinardó,33,el Baix Guinardó,"C. PRAGA, 1",17.64,5.0,20.0,0.0,0.0,5.0,20.0,General,Anual,30139758,84862039,41.4122731988121,2.16410803436773
1/7/2026 0:00:00,Terrasses en Via Pública,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,"VIA. AUGUSTA, 111",4.5,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,28657916,83598120,41.4007594151741,2.1465283517697
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,64,el Camp de l'Arpa del Clot,"C. INDUSTRIA, 241",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,31328903,84901405,41.4127302392447,2.17833051104491
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,44,Vilapicina i la Torre Llobeta,"C. RIERA D'HORTA, 50",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,31364915,86608309,41.4281068055502,2.17856765326074
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,1,el Raval,"RDA. SANT PAU, 68",13.5,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,30122332,81054516,41.3779786247206,2.16433891073013
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,"C. BAC DE RODA, 11",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,34016697,83718063,41.4022973465298,2.21061677258116
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,17,Sants - Badal,"RBLA. BADAL, 155",21.6,9.0,36.0,9.0,36.0,0.0,0.0,General,Anual,27294373,80678605,41.3743423929017,2.13056834213106
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,7,la Dreta de l'Eixample,"RDA. SANT PERE, 17",24.3,9.0,36.0,9.0,36.0,0.0,0.0,General,Anual,30763831,82249442,41.3887964106519,2.17187323123709
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,7,la Dreta de l'Eixample,"C. ROSSELLO, 287",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,30135858,83349940,41.3986539250223,2.16423591738523
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. PARIS, 168",9.0,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,29109389,82685953,41.3925837991428,2.15203558513441
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. LONDRES, 87",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,28928207,82727217,41.3929394582073,2.14986374662842
1/7/2026 0:00:00,Terrasses en Espai Privat d'Ús Públic,4,Les Corts,20,la Maternitat i Sant Ramon,"G.V.. CARLES III, 93",20.0,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,26961217,82016763,41.3863644705616,2.12642354616596
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,52,la Prosperitat,"C. ARGULLOS, 95",2.4,2.0,4.0,2.0,4.0,0.0,0.0,General,Anual,31593809,88145271,41.4419691861309,2.18113284325657
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera","C. DAVANT DEL PORTAL NOU, 3",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,31497191,82356541,41.3898238098866,2.18063189855068
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,7,la Dreta de l'Eixample,"C. BRUC, 84",3.45,2.0,6.0,2.0,6.0,0.0,0.0,General,Anual,30577883,82876272,41.394426038666,2.16957750257632
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,7,la Dreta de l'Eixample,"C. ROGER DE LLURIA, 60",5.7,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,30480204,82785187,41.393597228186,2.16841964737182
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,18,Sants,"C. NUMANCIA, 8",11.25,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,28216309,81450326,41.3813757630129,2.14150048314661
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,64,el Camp de l'Arpa del Clot,"C. ROSSELLO, 504",19.95,6.0,24.0,0.0,0.0,6.0,24.0,General,Anual,31420375,84568194,41.4097369289564,2.17946265875053
1/7/2026 0:00:00,Terrasses en Via Pública,7,Horta-Guinardó,35,el Guinardó,"C. RENAIXENÇA, 50-52",3.6,3.0,6.0,3.0,6.0,0.0,0.0,General,Anual,31248177,85495698,41.4180759306463,2.17729715529362
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,44,Vilapicina i la Torre Llobeta,"PL. ALVARO CUNQUEIRO, 7",14.24,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,30569702,86638137,41.4283071139775,2.16904798514632
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,53,la Trinitat Nova,"C. LAS CHAFARINAS, 12",13.5,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,31801804,88782536,41.4477264873722,2.1835504885021
1/7/2026 0:00:00,Terrasses en Espai Privat d'Ús Públic,9,Sant Andreu,60,Sant Andreu,"PL. MERCADAL, 17",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Temporada,32161916,87325604,41.4346349396107,2.18802482316851
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,15,Hostafrancs,"C. CREU COBERTA, 105",5.1,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,28317107,80759045,41.3751586340578,2.14278761059492
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,9,la Nova Esquerra de l'Eixample,"C. ARAGO, 106",8.55,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,29283969,81731123,41.3839993523757,2.15423508473354
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,48,la Guineueta,"C. ALSACIA, 16",14.67,5.0,20.0,3.0,12.0,2.0,8.0,General,Anual,30757852,87723890,41.438102314069,2.17117517809529
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,3,la Barceloneta,"PG. JOAN BORBO COMTE BARCELONA, 69",24.75,9.0,36.0,9.0,36.0,0.0,0.0,General,Anual,32203946,80805483,41.3759137242219,2.18925818287496
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,18,Sants,"C. GALILEU, 23-63",13.5,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,27706390,80967398,41.3769805596227,2.13546035965786
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,1,el Raval,"C. REQUESENS, 2",4.5,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,30101697,81257477,41.3798048380715,2.16406875574457
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,44,Vilapicina i la Torre Llobeta,"C. CARTELLA, 86",19.35,6.0,24.0,2.0,8.0,4.0,16.0,General,Anual,30646401,86659522,41.4285063464398,2.16996338425122
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,13,la Marina de Port,"PG. ZONA FRANCA, 106",9.9,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,28168563,78799231,41.3574940298728,2.14124358735222
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,60,Sant Andreu,"C. EIXIMENIS, 85-89",4.5,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,32267327,88097156,41.4415929341714,2.1891999127333
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,62,el Congrés i els Indians,"C. JORDI DE SANT JORDI, 30",4.8,4.0,8.0,4.0,8.0,0.0,0.0,General,Anual,31739629,86034992,41.422975068135,2.18311655824813
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,18,Sants,"C. SANTS, 135",3.6,3.0,6.0,3.0,6.0,0.0,0.0,General,Anual,27565843,80787808,41.3753504223367,2.13380124132014
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,61,la Sagrera,"C. SANT ANTONI MARIA CLARET, 480-494",3.0,1.0,4.0,1.0,4.0,0.0,0.0,General,Anual,32104017,85792653,41.4208232781132,2.18750403717741
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,9,la Nova Esquerra de l'Eixample,"C. ENTENÇA, 162",8.33,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,28580132,81668580,41.3833738751136,2.14582544755349
1/7/2026 0:00:00,Terrasses en Via Pública,4,Les Corts,19,les Corts,"C. DEU I MATA, 69",29.7,12.0,48.0,12.0,48.0,0.0,0.0,General,Anual,27788308,82288874,41.3888899374575,2.13628240309029
1/7/2026 0:00:00,Terrasses en Via Pública,4,Les Corts,19,les Corts,"TRAV. CORTS, 238",19.95,7.0,28.0,7.0,28.0,0.0,0.0,General,Anual,27496397,81893525,41.385302928852,2.1328385801071
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,44,Vilapicina i la Torre Llobeta,"C. ARNAU D'OMS, 16",13.5,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,31272713,86695709,41.4288861020302,2.17745434250986
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,51,Verdun,"VIA. JULIA, 23",18.33,7.0,28.0,4.0,16.0,3.0,12.0,General,Anual,31123101,87903968,41.4397556202999,2.17552622599475
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,51,Verdun,"VIA. JULIA, 25",12.97,5.0,20.0,3.0,12.0,2.0,8.0,General,Anual,31125522,87908520,41.4397968260822,2.17555468419672
1/7/2026 0:00:00,Terrasses en Via Pública,4,Les Corts,20,la Maternitat i Sant Ramon,"C. ARIZALA, 53",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,26733978,81094991,41.3780417896155,2.12381742109543
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,1,el Raval,"C. ELISABETS, 8",12.0,10.0,20.0,10.0,20.0,0.0,0.0,General,Anual,30487761,81655820,41.383426035303,2.1686396294659
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,9,la Nova Esquerra de l'Eixample,"C. PROVENÇA, 56",11.25,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,28624274,81647234,41.3831855368854,2.14635583974118
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,1,el Raval,"RDA. SANT PAU, 14",3.6,3.0,6.0,3.0,6.0,0.0,0.0,General,Anual,30338716,80831032,41.3759845345831,2.16695205083167
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,73,la Verneda i la Pau,"C. SANTANDER, 32",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,33259722,86373924,41.4261554408851,2.20126864309833
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,72,Sant Martí de Provençals,"G.V.. CORTS CATALANES, 999",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,33020653,84914964,41.4129951318922,2.19856936224444
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,"C. PALLARS, 115",22.2,8.0,32.0,8.0,32.0,0.0,0.0,General,Anual,32452201,83142515,41.3969836293312,2.19196609488002
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,"C. JOSEP PLA, 19",27.0,12.0,48.0,12.0,48.0,0.0,0.0,General,Anual,34456522,84419341,41.4086495637088,2.21580214782245
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,45,Porta,"C. ESCULTOR ORDOÑEZ, 114",17.91,6.0,24.0,3.0,12.0,3.0,12.0,General,Anual,31182623,87422172,41.435421370752,2.17629351825677
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"AV. JOSEP TARRADELLAS, 138",9.0,5.0,10.0,5.0,10.0,0.0,0.0,General,Anual,28478391,82624761,41.3919768001702,2.14449587581003
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,7,la Dreta de l'Eixample,"C. MALLORCA, 290",14.67,5.0,20.0,3.0,12.0,2.0,8.0,General,Anual,30299028,83103766,41.3964508803024,2.16621601164319
1/7/2026 0:00:00,Terrasses en Via Pública,4,Les Corts,19,les Corts,"TRAV. CORTS, 305",11.25,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,27769596,82136128,41.3875125346763,2.13607682775908
1/7/2026 0:00:00,Terrasses en Espai Privat d'Ús Públic,8,Nou Barris,51,Verdun,"C. ARTESANIA, 96",5.7,3.0,10.0,3.0,10.0,0.0,0.0,General,Anual,30876244,88199128,41.4423927962942,2.1725378109483
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,68,el Poblenou,"C. LLACUNA, 128",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,32671559,83987426,41.4046119009062,2.19449592718111
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,64,el Camp de l'Arpa del Clot,"C. CORSEGA, 671",11.25,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,31345892,84719826,41.4110962694675,2.1785543727684
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,63,Navas,"PL. FERRAN REYES, 1",13.5,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,31948000,85502413,41.418195983288,2.18566985441597
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,52,la Prosperitat,"PG. VALLDAURA, 185",27.0,12.0,48.0,12.0,48.0,0.0,0.0,General,Anual,31098997,87775050,41.4385924375106,2.17525242469783
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,7,la Dreta de l'Eixample,"C. PAU CLARIS, 105",7.95,4.0,14.0,4.0,14.0,0.0,0.0,General,Anual,30506100,82535264,41.3913484914981,2.16875805537842
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,52,la Prosperitat,"C. SANTA ENGRACIA, 88",16.2,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,31487108,88157547,41.4420706531853,2.17985429536826
1/7/2026 0:00:00,Terrasses en Espai Privat d'Ús Públic,8,Nou Barris,48,la Guineueta,"PG. VERDUM, 47-53",11.25,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,30921318,87596503,41.4369690680001,2.17314622416205
1/7/2026 0:00:00,Terrasses en Via Pública,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,"C. CASANOVA, 262",4.5,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,28730231,82854577,41.3940690220975,2.1474808892937
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,1,el Raval,"AV. PARAL.LEL, 74",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,30485276,80737966,41.3751589907266,2.16871519159897
1/7/2026 0:00:00,Terrasses en Via Pública,7,Horta-Guinardó,35,el Guinardó,"C. FLORENCIA, 11",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,30710208,85557965,41.4185905377808,2.17085318466309
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,60,Sant Andreu,"C. JOAN TORRAS, 25",20.0,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,32470096,87676099,41.4378177012711,2.19167400547889
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,64,el Camp de l'Arpa del Clot,"PG. MARAGALL, 2",20.4,6.0,24.0,3.0,12.0,3.0,12.0,General,Anual,31576483,85017439,41.4137964353029,2.18127946350437
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,44,Vilapicina i la Torre Llobeta,"C. VELIA, 41",8.1,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,31542903,86806092,41.4299033549865,2.18067522708721
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,71,Provençals del Poblenou,"G.V.. CORTS CATALANES, 1010",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,33074005,84783571,41.4118161578194,2.19922221125425
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,67,la Vila Olímpica del Poblenou,"AV. ICARIA, 132",8.55,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,32725499,82306028,41.3894725261482,2.19532800537706
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,73,la Verneda i la Pau,"RBLA. PRIM, 145",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,33671686,85773126,41.4207783494436,2.20626437288263
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,15,Hostafrancs,"C. CREU COBERTA, 33",6.0,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,28675353,80746355,41.3750761705701,2.14707269458369
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,62,el Congrés i els Indians,"C. CONCEPCION ARENAL, 79-81",8.55,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,31794743,85979463,41.4224796181372,2.18378231558627
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,46,el Turó de la Peira,"PG. FABRA I PUIG, 304",7.65,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,30712960,86880753,41.4305046339343,2.17073453780977
