id,host_id,host_perfil,regimen,cesion_entera,estado_actividad,sujeto_a_ley_vut,motivo_exclusion,neighbourhood_group,neighbourhood,room_type,property_type,accommodates,bedrooms,minimum_nights,uso_turistico,borde_31_noches,licencia_regional,vivienda_id,anuncios_de_la_vivienda,es_repeticion,precio_anuncio,precio_por_plaza,precio_plaza_anual,banda_plaza,factor_temporada,number_of_reviews_ltm,availability_365,license,situacion,sujeto_a_vut,sin_licencia,actividad_reciente
12332051,41933599.0,sin_anuncios_turisticos,albergue,False,activo,False,regimen_no_vut,Eixample,la Dreta de l'Eixample,Shared room,Shared room in hostel,8.0,1.0,1.0,True,False,AJ-000534,anuncio:12332051,1,False,32.0,4.0,3.37,€,1.188,42,151,Barcelona - Regional registration number<br />AJ-000534<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
12355911,143513.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Horta-Guinardó,la Teixonera,Private room,Private room in rental unit,2.0,,2.0,True,False,,anuncio:12355911,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
12396367,37669251.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in rental unit,2.0,,4.0,True,False,,anuncio:12396367,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
12444046,8532502.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,el Fort Pienc,Private room,Private room in rental unit,1.0,,2.0,True,False,,anuncio:12444046,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
12503523,6896233.0,,sin_declarar,True,inactivo,False,estancia_de_32_noches,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,4.0,1.0,32.0,False,False,,anuncio:12503523,1,False,103.91,25.98,21.87,€,1.188,0,175,,sin_declarar,False,False,False
12528102,45101786.0,,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,,50.0,False,False,,anuncio:12528102,1,False,37.82,18.91,15.92,€,1.188,0,269,,sin_declarar,False,False,False
12531069,19866338.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,3.0,,1.0,True,False,,anuncio:12531069,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
12584187,26721284.0,,sin_declarar,True,inactivo,False,estancia_de_32_noches,Ciutat Vella,el Raval,Entire home/apt,Entire rental unit,2.0,2.0,32.0,False,False,,anuncio:12584187,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
12587201,68272406.0,solo_con_licencia,vivienda_uso_turistico,True,inactivo,False,sin_actividad,Eixample,Sant Antoni,Entire home/apt,Entire condo,4.0,2.0,2.0,True,False,HUTB-005092,HUTB-005092,1,False,414.67,103.67,87.26,€€€,1.188,0,289,Barcelona - Regional registration number<br />HUTB-005092<br /><br />Spain - National registration number<br />ESFCTU00000806900043847500000000000000000HUTB-0050926,licencia_verificada,True,False,False
12636789,35751679.0,,sin_declarar,True,inactivo,False,estancia_de_32_noches,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Entire home/apt,Entire rental unit,5.0,3.0,32.0,False,False,,anuncio:12636789,1,False,192.27,38.45,32.36,€,1.188,0,223,,sin_declarar,False,False,False
12673013,17469787.0,,sin_declarar,False,inactivo,False,no_es_cesion_entera,Nou Barris,Vilapicina i la Torre Llobeta,Private room,Private room in rental unit,2.0,,32.0,False,False,Exempt - seasonal rental,anuncio:12673013,1,False,40.81,20.4,17.17,€,1.188,0,321,Spain - National registration number<br />ESHFNT00000812000012157300200000000000000000000000006<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
12695277,69002561.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Sagrada Família,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:12695277,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
12695837,69005335.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:12695837,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
12711740,66045682.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sants-Montjuïc,el Poble Sec,Private room,Private room in rental unit,3.0,,3.0,True,False,,anuncio:12711740,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
12744365,2183341.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,el Camp d'en Grassot i Gràcia Nova,Private room,Private room in rental unit,2.0,,2.0,True,False,,anuncio:12744365,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
12745042,28388457.0,solo_con_licencia,vivienda_uso_turistico,True,activo,False,repeticion_de_vivienda,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,6.0,3.0,1.0,True,False,HUTB000923,HUTB000923,3,True,432.07,72.01,60.61,€€,1.188,11,116,Barcelona - Regional registration number<br />HUTB000923<br /><br />Spain - National registration number<br />ESFCTU000008054000540013000000000000000000HUTB0009235,licencia_verificada,True,False,True
12749303,38082619.0,,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sant Andreu,Sant Andreu,Private room,Private room in rental unit,2.0,,32.0,False,False,Exempt - seasonal rental,anuncio:12749303,1,False,25.03,12.52,10.54,€,1.188,0,312,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
12788675,21059720.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sant Andreu,la Sagrera,Private room,Private room in rental unit,1.0,,1.0,True,False,,anuncio:12788675,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
12802478,69002561.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Sagrada Família,Private room,Private room in rental unit,2.0,2.0,1.0,True,False,,anuncio:12802478,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
12854224,16583473.0,solo_con_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,,4.0,True,False,HUTB002291,HUTB002291,1,False,171.81,85.9,72.3,€€€,1.188,1,84,Spain - National registration number<br />ESFCNT00000803600002946100000000000000000000000000006<br /><br />Barcelona - Regional registration number<br />HUTB002291,licencia_verificada,False,False,True
12867754,32141262.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Sagrada Família,Private room,Private room in condo,2.0,,30.0,True,False,,anuncio:12867754,1,False,59.77,29.88,25.15,€,1.188,0,365,,sin_declarar,False,False,False
12882521,3556337.0,mixto,vivienda_uso_turistico,True,activo,False,repeticion_de_vivienda,Gràcia,la Vila de Gràcia,Entire home/apt,Entire rental unit,4.0,2.0,1.0,True,False,HUTB-000052,HUTB-000052,2,True,313.0,78.25,65.86,€€,1.188,43,314,Barcelona - Regional registration number<br />HUTB-000052<br /><br />Spain - National registration number<br />ESFCTU00000806600038423800000000000000000HUTB-0000512,licencia_verificada,True,False,True
12929522,2833463.0,sin_anuncios_turisticos,sin_declarar,False,activo,False,no_es_cesion_entera,Eixample,el Fort Pienc,Private room,Private room in rental unit,2.0,,31.0,True,True,Exempt - seasonal rental,anuncio:12929522,1,False,36.13,18.07,15.21,€,1.188,15,332,Spain - National registration number<br />ESHFNT00000807300004053800200000000000000000000000004<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
12985982,27880183.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:12985982,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13013764,4425048.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sant Martí,el Clot,Private room,Private room in rental unit,4.0,2.0,1.0,True,False,,anuncio:13013764,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13030499,46140441.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,,3.0,True,False,,anuncio:13030499,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13030914,28869862.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sants-Montjuïc,Hostafrancs,Private room,Private room in rental unit,1.0,,3.0,True,False,,anuncio:13030914,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13035530,47824385.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Horta-Guinardó,el Guinardó,Private room,Private room in rental unit,2.0,,2.0,True,False,,anuncio:13035530,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13059626,46140441.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,2.0,,3.0,True,False,,anuncio:13059626,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13070531,16571993.0,,sin_declarar,True,activo,False,estancia_de_32_noches,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Entire home/apt,Entire loft,2.0,1.0,32.0,False,False,,anuncio:13070531,1,False,82.05,41.02,34.53,€,1.188,1,343,,sin_declarar,False,False,False
13086371,72627055.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,el Fort Pienc,Private room,Private room in rental unit,1.0,,3.0,True,False,,anuncio:13086371,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13087306,8691606.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sants-Montjuïc,Sants,Private room,Private room in rental unit,2.0,,5.0,True,False,,anuncio:13087306,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13093469,16254397.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,Sant Antoni,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:13093469,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13103577,2262273.0,solo_sin_licencia,sin_declarar,True,inactivo,False,estancia_de_32_noches,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,6.0,3.0,32.0,False,False,,anuncio:13103577,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13185557,73764866.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in home,2.0,,1.0,True,False,,anuncio:13185557,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13192074,6468869.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,el Barri Gòtic,Private room,Private room in rental unit,1.0,,5.0,True,False,,anuncio:13192074,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13197225,8488654.0,,sin_declarar,False,activo,False,no_es_cesion_entera,Eixample,la Nova Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,,32.0,False,False,Exempt - seasonal rental,anuncio:13197225,1,False,29.77,14.88,12.52,€,1.188,14,267,Spain - National registration number<br />ESHFNT00000806700018461300100000000000000000000000001<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
13198646,65847508.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:13198646,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13229284,8081521.0,sin_anuncios_turisticos,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sant Martí,Sant Martí de Provençals,Private room,Private room in rental unit,1.0,,31.0,True,True,Exempt - seasonal rental,anuncio:13229284,1,False,,,,,1.188,0,0,Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
13231586,62884441.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:13231586,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13252833,1141201.0,solo_sin_licencia,sin_declarar,True,activo,False,estancia_de_32_noches,Gràcia,la Vila de Gràcia,Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:13252833,1,False,71.23,35.62,29.98,€,1.188,8,89,Spain - National registration number<br />ESHFNT00000806600039622400100000000000000000000000003<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
13257154,73931643.0,,sin_declarar,False,activo,False,no_es_cesion_entera,Eixample,Sant Antoni,Private room,Private room in condo,2.0,,32.0,False,False,Exempt - seasonal rental,anuncio:13257154,1,False,42.77,21.38,17.99,€,1.188,2,271,Barcelona - Regional registration number<br />Exempt - seasonal rental<br /><br />Spain - National registration number<br />ESHFNT00000805600058289500100000000000000000000000003,exencion_declarada,False,False,True
13261224,74650080.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,1.0,,10.0,True,False,,anuncio:13261224,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13262543,49714500.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,2.0,,3.0,True,False,,anuncio:13262543,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13273167,51268716.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Horta-Guinardó,el Guinardó,Private room,Private room in rental unit,2.0,,3.0,True,False,,anuncio:13273167,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13277953,8611342.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,2.0,,2.0,True,False,,anuncio:13277953,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13286692,27573426.0,solo_con_licencia,sin_declarar,True,inactivo,False,estancia_de_32_noches,Ciutat Vella,el Raval,Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:13286692,1,False,59.34,29.67,24.97,€,1.188,0,330,Spain - National registration number<br />ESHFNT00000805600034824800100000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
13304618,27142065.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,el Fort Pienc,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:13304618,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13305016,75161086.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:13305016,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13307558,18095762.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,,4.0,True,False,,anuncio:13307558,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13310197,75212261.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sants-Montjuïc,la Marina de Port,Private room,Private room in rental unit,1.0,,2.0,True,False,,anuncio:13310197,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13310529,8488654.0,,sin_declarar,False,activo,False,no_es_cesion_entera,Eixample,la Nova Esquerra de l'Eixample,Private room,Private room in rental unit,1.0,,32.0,False,False,Exempt - seasonal rental,anuncio:13310529,1,False,25.75,25.75,21.67,€,1.188,14,232,Spain - National registration number<br />ESHFNT00000806700018461300200000000000000000000000000<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
13315719,610674.0,,sin_declarar,False,activo,False,no_es_cesion_entera,Les Corts,Pedralbes,Private room,Private room in rental unit,1.0,,32.0,False,False,Exempt - seasonal rental,anuncio:13315719,1,False,43.81,43.81,36.87,€,1.188,8,128,Barcelona - Regional registration number<br />Exempt - seasonal rental<br /><br />Spain - National registration number<br />ESHFNT00000806000011522900400000000000000000000000008,exencion_declarada,False,False,True
13320718,62884441.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,,20.0,True,False,,anuncio:13320718,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13331352,75451173.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in rental unit,2.0,,2.0,True,False,,anuncio:13331352,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13331555,75451173.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in rental unit,2.0,,2.0,True,False,,anuncio:13331555,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13346360,75620994.0,mixto,sin_declarar,True,inactivo,False,estancia_de_32_noches,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire serviced apartment,4.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:13346360,1,False,162.34,40.58,34.15,€,1.188,0,300,Spain - National registration number<br />ESFCNT00000811900011656600000000000000000000000000003<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
13359741,63403561.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room,2.0,,1.0,True,False,,anuncio:13359741,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13365082,10836433.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Nova Esquerra de l'Eixample,Private room,Private room in rental unit,1.0,,3.0,True,False,,anuncio:13365082,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13458154,76906151.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,el Barri Gòtic,Private room,Private room in rental unit,2.0,,3.0,True,False,,anuncio:13458154,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13482950,3049087.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,1.0,,3.0,True,False,,anuncio:13482950,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13490382,15207287.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Sagrada Família,Private room,Private room,2.0,,2.0,True,False,,anuncio:13490382,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13502848,75620994.0,mixto,sin_declarar,True,activo,False,estancia_de_32_noches,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire serviced apartment,4.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:13502848,1,False,130.63,32.66,27.49,€,1.188,2,359,Spain - National registration number<br />ESFCNT00000811900011658000000000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
13504430,77471206.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,Sant Antoni,Private room,Private room in rental unit,1.0,,5.0,True,False,,anuncio:13504430,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13504784,7851934.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,el Barri Gòtic,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:13504784,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13510804,77548260.0,sin_anuncios_turisticos,sin_declarar,False,activo,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,1.0,,31.0,True,True,Exempt - seasonal rental,anuncio:13510804,1,False,28.0,28.0,23.57,€,1.188,2,79,Spain - National registration number<br />ESHFNT00000805400056980900100000000000000000000000001<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
13518472,77646694.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Sagrada Família,Private room,Private room in condo,4.0,,1.0,True,False,,anuncio:13518472,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13522440,44871936.0,solo_sin_licencia,sin_declarar,False,activo,False,no_es_cesion_entera,Sants-Montjuïc,Hostafrancs,Private room,Private room in rental unit,1.0,,31.0,True,True,,anuncio:13522440,1,False,24.65,24.65,20.75,€,1.188,1,341,,sin_declarar,False,False,False
13532126,58026109.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:13532126,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13543207,21186505.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Private room,Private room in rental unit,1.0,,31.0,True,True,,anuncio:13543207,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13552869,16170032.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,Sant Antoni,Private room,Private room in rental unit,2.0,,20.0,True,False,,anuncio:13552869,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13598779,25633867.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:13598779,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13609188,78764125.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Sagrada Família,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:13609188,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13612109,9207383.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,Sant Antoni,Private room,Private room in rental unit,2.0,,3.0,True,False,,anuncio:13612109,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13639630,5843487.0,mixto,sin_declarar,True,activo,False,estancia_de_32_noches,Sarrià-Sant Gervasi,les Tres Torres,Entire home/apt,Entire rental unit,4.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:13639630,1,False,58.18,14.54,12.24,€,1.188,2,86,Spain - National registration number<br />ESFCNT00000806100044049600000000000000000000000000001<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
13640417,79135086.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in rental unit,1.0,,1.0,True,False,,anuncio:13640417,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13654301,79306296.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:13654301,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13661099,65888875.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:13661099,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13663333,43565515.0,mixto,sin_declarar,True,inactivo,False,estancia_de_32_noches,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:13663333,1,False,113.6,28.4,23.9,€,1.188,0,302,Spain - National registration number<br />ESHFNT00000805600060842700200000000000000000000000002<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
13666853,9328974.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,Sant Antoni,Private room,Private room in rental unit,2.0,,2.0,True,False,,anuncio:13666853,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13669275,31635864.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,,2.0,True,False,,anuncio:13669275,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13669493,79500346.0,sin_anuncios_turisticos,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,1.0,,31.0,True,True,Exempt - seasonal rental,anuncio:13669493,1,False,28.0,28.0,23.57,€,1.188,0,357,Spain - National registration number<br />ESHFNT00000805400056978600500000000000000000000000001<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
13684797,2430039.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,2.0,,2.0,True,False,,anuncio:13684797,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13684821,14248535.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,,3.0,True,False,,anuncio:13684821,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13703805,73016735.0,,sin_declarar,True,activo,False,estancia_de_32_noches,Sant Martí,el Parc i la Llacuna del Poblenou,Entire home/apt,Entire loft,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:13703805,1,False,62.25,31.12,26.19,€,1.188,5,221,Spain - National registration number<br />ESHFNT00000807200005072100100000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
13711161,4055580.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Sagrada Família,Private room,Private room in rental unit,2.0,,3.0,True,False,,anuncio:13711161,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13717255,10709001.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:13717255,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13721216,60188548.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Horta-Guinardó,Horta,Private room,Private room in home,1.0,,4.0,True,False,,anuncio:13721216,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13728163,70135382.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sant Martí,el Poblenou,Private room,Private room in rental unit,2.0,2.0,7.0,True,False,,anuncio:13728163,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13729084,4425048.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sant Martí,el Clot,Private room,Private room in rental unit,4.0,2.0,5.0,True,False,,anuncio:13729084,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
