id,host_id,host_perfil,neighbourhood_group,neighbourhood,room_type,property_type,accommodates,bedrooms,minimum_nights,uso_turistico,borde_31_noches,licencia_regional,vivienda_id,anuncios_de_la_vivienda,es_repeticion,precio_anuncio,precio_por_plaza,precio_plaza_anual,banda_plaza,factor_temporada,number_of_reviews_ltm,availability_365,license,situacion,sujeto_a_vut,sin_licencia,actividad_reciente
1460367443640548934,21726991.0,mixto,Nou Barris,Vilapicina i la Torre Llobeta,Entire home/apt,Entire rental unit,3.0,2.0,25.0,True,False,HUTB012407,HUTB012407,29,True,107.28,35.76,30.1,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB012407,licencia_verificada,True,False,False
1460374166020464984,21726991.0,mixto,Nou Barris,Vilapicina i la Torre Llobeta,Entire home/apt,Entire rental unit,3.0,2.0,25.0,True,False,HUTB012407,HUTB012407,29,True,107.28,35.76,30.1,€,1.188,0,359,Barcelona - Regional registration number<br />HUTB012407,licencia_verificada,True,False,False
1460380329913159653,21726991.0,mixto,Nou Barris,Vilapicina i la Torre Llobeta,Entire home/apt,Entire rental unit,4.0,2.0,3.0,True,False,HUTB-012457,HUTB-012457,28,True,251.17,62.79,52.85,€€,1.188,0,348,Barcelona - Regional registration number<br />HUTB-012457<br /><br />Spain - National registration number<br />ESFCTU00000812000014847100000000000000000HUTB-0124575,licencia_verificada,True,False,False
1460731207720387958,180908619.0,solo_sin_licencia,Sant Martí,el Clot,Private room,Private room in rental unit,1.0,,31.0,True,True,Exempt - seasonal rental,anuncio:1460731207720387958,1,False,23.84,23.84,20.07,€,1.188,1,206,Spain - National registration number<br />ESHFNT00000807300040660000100000000000000000000000001<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1460736188873348726,180908619.0,solo_sin_licencia,Sant Martí,el Clot,Private room,Private room in rental unit,1.0,,31.0,True,True,Exempt - seasonal rental,anuncio:1460736188873348726,1,False,23.84,23.84,20.07,€,1.188,1,328,Spain - National registration number<br />ESHFNT00000807300040660000200000000000000000000000000<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
1460738681211380216,180908619.0,solo_sin_licencia,Sant Martí,el Clot,Private room,Private room in rental unit,1.0,,31.0,True,True,Exempt - seasonal rental,anuncio:1460738681211380216,1,False,23.84,23.84,20.07,€,1.188,2,317,Spain - National registration number<br />ESHFNT00000807300040660000300000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
1460744155537252114,180908619.0,solo_sin_licencia,Sant Martí,el Clot,Private room,Private room in rental unit,2.0,,31.0,True,True,Exempt - seasonal rental,anuncio:1460744155537252114,1,False,35.12,17.56,14.78,€,1.188,4,333,Spain - National registration number<br />ESHFNT00000807300040660000400000000000000000000000008<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
1460790667371663580,1447144.0,mixto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,4.0,3.0,1.0,True,False,HUTB-003807,HUTB-003807,3,True,366.0,91.5,77.01,€€€,1.188,0,365,Spain - National registration number<br />ESFCTU00000811900017246300000000000000000000018647008<br /><br />Barcelona - Regional registration number<br />HUTB-003807,licencia_verificada,True,False,False
1460840258636232994,21726991.0,mixto,Nou Barris,Vilapicina i la Torre Llobeta,Entire home/apt,Entire rental unit,4.0,2.0,3.0,True,False,HUTB-012457,HUTB-012457,28,True,251.17,62.79,52.85,€€,1.188,0,348,Barcelona - Regional registration number<br />HUTB-012457<br /><br />Spain - National registration number<br />ESFCTU00000812000014847100000000000000000HUTB-0124575,licencia_verificada,True,False,False
1460846170357654545,21726991.0,mixto,Nou Barris,Vilapicina i la Torre Llobeta,Entire home/apt,Entire rental unit,4.0,2.0,3.0,True,False,HUTB-012457,HUTB-012457,28,True,251.17,62.79,52.85,€€,1.188,0,348,Barcelona - Regional registration number<br />HUTB-012457<br /><br />Spain - National registration number<br />ESFCTU00000812000014847100000000000000000HUTB-0124575,licencia_verificada,True,False,False
1460861820560243476,21726991.0,mixto,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,7.0,3.0,25.0,True,False,HUTB-000924,HUTB-000924,6,True,147.0,21.0,17.68,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-000924<br /><br />Spain - National registration number<br />ESFCTU00000811900014365400000000000000000HUTB-0009243,licencia_verificada,True,False,False
1460869979508743911,701814348.0,solo_sin_licencia,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,2.0,,30.0,True,False,,anuncio:1460869979508743911,1,False,57.2,28.6,24.07,€,1.188,0,309,Spain - National registration number<br />ESHFNT00000805600071097700400000000000000000000000004,sin_declarar,False,False,False
1460903360883960089,21726991.0,mixto,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,7.0,3.0,25.0,True,False,HUTB-000924,HUTB-000924,6,True,147.0,21.0,17.68,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-000924<br /><br />Spain - National registration number<br />ESFCTU00000811900014365400000000000000000HUTB-0009243,licencia_verificada,True,False,False
1460921484754207223,512794147.0,solo_sin_licencia,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire rental unit,2.0,1.0,1.0,True,False,,anuncio:1460921484754207223,1,False,179.55,89.78,75.56,€€€,1.188,25,342,,sin_declarar,True,True,True
1460930110124907897,194542498.0,solo_sin_licencia,Ciutat Vella,el Barri Gòtic,Private room,Private room in home,2.0,1.0,1.0,True,False,HUTB-362167,HUTB-362167,1,False,179.0,89.5,75.33,€€€,1.188,70,323,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />HUTB-362167,licencia_no_encontrada,False,False,True
1460934672636904607,13530812.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,2.0,,1.0,True,False,HUTB-198726,HUTB-198726,1,False,200.0,100.0,84.17,€€€,1.188,36,232,Barcelona - Regional registration number<br />HUTB-198726<br /><br />Spain - National registration number<br />ESFCTU00000805400051462500000000000000HUTB-198726-404,licencia_no_encontrada,True,False,True
1460946104222245920,18191427.0,mixto,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,1.0,1.0,2.0,True,False,HUTB-000409,HUTB-000409,5,True,64.67,64.67,54.43,€€,1.188,29,267,Barcelona - Regional registration number<br />HUTB-000409,licencia_verificada,False,False,True
1460959128109244625,394998732.0,solo_sin_licencia,Ciutat Vella,el Raval,Entire home/apt,Entire rental unit,2.0,1.0,1.0,True,False,HUTB-451029,HUTB-451029,1,False,148.62,74.31,62.54,€€,1.188,25,322,Barcelona - Regional registration number<br />HUTB-451029<br /><br />Spain - National registration number<br />ESHFTU00000511900017225500100000000000HUTB-451029-225,licencia_no_encontrada,True,True,True
1460960902161270621,18191427.0,mixto,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,2.0,,1.0,True,False,HUTB-000400,HUTB-000400,2,True,97.0,48.5,40.82,€€,1.188,34,220,Barcelona - Regional registration number<br />HUTB-000400,licencia_verificada,False,False,True
1460977167072258657,18191427.0,mixto,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,2.0,,1.0,True,False,HUTB-000401,HUTB-000401,2,True,101.0,50.5,42.5,€€,1.188,55,254,Barcelona - Regional registration number<br />HUTB-000401,licencia_verificada,False,False,True
1460986450907677186,21726991.0,mixto,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,2.0,1.0,31.0,True,True,Exempt - seasonal rental,anuncio:1460986450907677186,1,False,139.19,69.6,58.58,€€,1.188,0,365,Spain - National registration number<br />ESFCNT00000805400006386400000000000000000000000000003<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,True,False,False
1460990032073076183,18191427.0,mixto,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,2.0,,1.0,True,False,HUTB-000402,HUTB-000402,1,False,99.0,49.5,41.66,€€,1.188,30,236,Barcelona - Regional registration number<br />HUTB-000402,licencia_verificada,False,False,True
1461043883285164357,24729911.0,solo_con_licencia,Gràcia,la Vila de Gràcia,Entire home/apt,Entire rental unit,5.0,2.0,2.0,True,False,HUTB-000087,HUTB-000087,1,False,331.33,66.27,55.78,€€,1.188,19,307,Spain - National registration number<br />ESFCTU00000805700061060100000000000000HUTB-000087-756<br /><br />Barcelona - Regional registration number<br />HUTB-000087,licencia_verificada,True,False,True
1461046014305445848,21726991.0,mixto,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,2.0,1.0,31.0,True,True,Exempt - seasonal rental,anuncio:1461046014305445848,1,False,139.19,69.6,58.58,€€,1.188,0,365,Spain - National registration number<br />ESFCNT00000805400006386400000000000000000000000000003<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,True,False,False
1461064678998191788,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-008712,HUTB-008712,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-008712<br /><br />Spain - National registration number<br />ESFCTU00000805400023998600000000000000000HUTB-0087120,licencia_verificada,True,False,False
1461075827527243135,24611938.0,solo_sin_licencia,Sant Andreu,Navas,Private room,Private room in rental unit,1.0,,31.0,True,True,,anuncio:1461075827527243135,1,False,,,,,1.188,0,358,,sin_declarar,False,False,False
1461093703203065703,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-008712,HUTB-008712,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-008712<br /><br />Spain - National registration number<br />ESFCTU00000805400023998600000000000000000HUTB-0087120,licencia_verificada,True,False,False
1461304112122370421,13530812.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,2.0,1.0,4.0,True,False,HUTB-089079,HUTB-089079,1,False,159.0,79.5,66.91,€€,1.188,10,285,Barcelona - Regional registration number<br />HUTB-089079<br /><br />Spain - National registration number<br />ESHFTU00000811900018226400100000000000HUTB-001603-294,licencia_no_encontrada,True,False,True
1461335901720610777,389605038.0,mixto,Gràcia,el Camp d'en Grassot i Gràcia Nova,Entire home/apt,Entire rental unit,3.0,1.0,31.0,True,True,,anuncio:1461335901720610777,1,False,82.87,27.62,23.25,€,1.188,4,140,Spain - National registration number<br />ESFCNT00000805700023707500000000000000000000000000003,sin_declarar,True,False,True
1461430608690904235,10911051.0,solo_con_licencia,Gràcia,el Camp d'en Grassot i Gràcia Nova,Entire home/apt,Entire rental unit,4.0,3.0,32.0,False,False,Exempt - seasonal rental,anuncio:1461430608690904235,1,False,94.91,23.73,19.97,€,1.188,3,264,Spain - National registration number<br />ESFCNT00000805700025992300000000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
1461446889167693875,346367515.0,solo_sin_licencia,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire rental unit,6.0,3.0,31.0,True,True,Exempt - seasonal rental,anuncio:1461446889167693875,1,False,133.27,22.21,18.69,€,1.188,1,320,Spain - National registration number<br />ESHFNT00000806900009696500200000000000000000000000004<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,True,False,False
1461613613701921384,537065039.0,solo_con_licencia,Sant Martí,la Vila Olímpica del Poblenou,Entire home/apt,Entire rental unit,5.0,3.0,32.0,False,False,Exempt - seasonal rental,anuncio:1461613613701921384,1,False,115.75,23.15,19.48,€,1.188,2,273,"Barcelona - Regional registration number<br />Exempt - seasonal rental<br /><br />Spain - National registration number<br />ESFCNT0000080720011006090000000000000000000000000003,",exencion_declarada,False,False,True
1461617316935991724,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-008502,HUTB-008502,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-008502<br /><br />Spain - National registration number<br />ESFCTU00000805400024001200000000000000000HUTB-0085029,licencia_verificada,True,False,False
1461634959977600539,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-008502,HUTB-008502,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-008502<br /><br />Spain - National registration number<br />ESFCTU00000805400024001200000000000000000HUTB-0085029,licencia_verificada,True,False,False
1461653055135690418,21726991.0,mixto,Sarrià-Sant Gervasi,el Putxet i el Farró,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-009673,HUTB-009673,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-009673<br /><br />Spain - National registration number<br />ESFCTU00000806300025004400000000000000000HUTB-0096731,licencia_verificada,True,False,False
1461669169435348529,21726991.0,mixto,Sarrià-Sant Gervasi,el Putxet i el Farró,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-009673,HUTB-009673,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-009673<br /><br />Spain - National registration number<br />ESFCTU00000806300025004400000000000000000HUTB-0096731,licencia_verificada,True,False,False
1461686106940084999,21726991.0,mixto,Sarrià-Sant Gervasi,el Putxet i el Farró,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-009676,HUTB-009676,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-009676,licencia_verificada,True,False,False
1461696783298342774,500137151.0,solo_sin_licencia,Les Corts,la Maternitat i Sant Ramon,Entire home/apt,Entire rental unit,4.0,2.0,1.0,True,False,,anuncio:1461696783298342774,1,False,199.11,49.78,41.9,€€,1.188,0,62,,sin_declarar,True,False,False
1461724848642838318,21726991.0,mixto,Sarrià-Sant Gervasi,el Putxet i el Farró,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-009676,HUTB-009676,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-009676,licencia_verificada,True,False,False
1461760873746961800,21726991.0,mixto,Sarrià-Sant Gervasi,el Putxet i el Farró,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-009674,HUTB-009674,8,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-009674,licencia_verificada,True,False,False
1461804938091994442,21726991.0,mixto,Sarrià-Sant Gervasi,el Putxet i el Farró,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-009674,HUTB-009674,8,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-009674,licencia_verificada,True,False,False
1461805411361041795,21726991.0,mixto,Sarrià-Sant Gervasi,el Putxet i el Farró,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-009674,HUTB-009674,8,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-009674,licencia_verificada,True,False,False
1461837340010491592,21726991.0,mixto,Sarrià-Sant Gervasi,el Putxet i el Farró,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-009677,HUTB-009677,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-009677,licencia_verificada,True,False,False
1461837347151687804,21726991.0,mixto,Sarrià-Sant Gervasi,el Putxet i el Farró,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-009677,HUTB-009677,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-009677,licencia_verificada,True,False,False
1462178866534338351,39789054.0,solo_sin_licencia,Eixample,la Nova Esquerra de l'Eixample,Entire home/apt,Entire rental unit,8.0,4.0,31.0,True,True,,anuncio:1462178866534338351,1,False,155.66,19.46,16.38,€,1.188,0,54,,sin_declarar,True,False,False
1462232552032999354,346367515.0,solo_sin_licencia,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Entire home/apt,Entire rental unit,5.0,2.0,31.0,True,True,,anuncio:1462232552032999354,1,False,125.39,25.08,21.11,€,1.188,0,261,Spain - National registration number<br />ESFCNT00000806300028267000000000000000000000000000001,sin_declarar,True,False,False
1462245173525082047,4459553.0,mixto,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,3.0,3.0,1.0,True,False,HUTB-079146,HUTB-079146,1,False,281.0,93.67,78.84,€€€,1.188,8,289,Barcelona - Regional registration number<br />HUTB-079146<br /><br />Spain - National registration number<br />ESHFTU00000806900043487301500000000000HUTB-079146-180,licencia_verificada,True,False,True
1462308632057034422,699492644.0,solo_con_licencia,Ciutat Vella,el Raval,Private room,Room in hotel,3.0,1.0,1.0,True,False,HUTB-001821,HUTB-001821,5,False,187.0,62.33,52.46,€€,1.188,0,271,Barcelona - Regional registration number<br />HUTB-001821<br /><br />Spain - National registration number<br />ESHFTU00000811900012975701300000000000000000HB0018219,licencia_verificada,False,False,False
1462320563723931007,299462.0,solo_con_licencia,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire rental unit,6.0,3.0,1.0,True,False,HUTB-008182,HUTB-008182,1,False,273.08,45.51,38.3,€,1.188,41,319,Spain - National registration number<br />ESFCTU00000806900041846000000000000000000HUTB-0081823<br /><br />Barcelona - Regional registration number<br />HUTB-008182,licencia_verificada,True,False,True
1462333471384575567,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,6.0,2.0,25.0,True,False,HUTB-010177,HUTB-010177,5,True,147.0,24.5,20.62,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010177,licencia_verificada,True,False,False
1462333481776170308,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,6.0,2.0,25.0,True,False,HUTB-010177,HUTB-010177,5,True,147.0,24.5,20.62,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010177,licencia_verificada,True,False,False
1462383380760075065,21726991.0,mixto,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-002111,HUTB-002111,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-002111,licencia_verificada,True,False,False
1462383458755756164,21726991.0,mixto,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-002111,HUTB-002111,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-002111,licencia_verificada,True,False,False
1462435884811396454,11116602.0,,Ciutat Vella,la Barceloneta,Entire home/apt,Entire home,2.0,1.0,32.0,False,False,,anuncio:1462435884811396454,1,False,80.72,40.36,33.97,€,1.188,2,352,,sin_declarar,False,False,True
1462530659018384980,21726991.0,mixto,Horta-Guinardó,el Baix Guinardó,Entire home/apt,Entire rental unit,3.0,1.0,25.0,True,False,HUTB-002560,HUTB-002560,6,True,148.36,49.45,41.62,€€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-002560,licencia_verificada,True,False,False
1462531146733572277,21726991.0,mixto,Horta-Guinardó,el Baix Guinardó,Entire home/apt,Entire rental unit,3.0,1.0,25.0,True,False,HUTB-002560,HUTB-002560,6,True,148.36,49.45,41.62,€€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-002560,licencia_verificada,True,False,False
1462818362781353622,549310404.0,mixto,Horta-Guinardó,el Guinardó,Entire home/apt,Entire rental unit,4.0,1.0,1.0,True,False,HUTB-007649,HUTB-007649,1,False,250.0,62.5,52.6,€€,1.188,62,208,Barcelona - Regional registration number<br />HUTB-007649<br /><br />Spain - National registration number<br />ESFCTU00000805800033396500000000000000000HUTB-0076496,licencia_verificada,True,False,True
1462944387187963620,665546395.0,solo_sin_licencia,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,5.0,2.0,2.0,True,False,HUTB-494255,HUTB-494255,1,False,275.0,55.0,46.29,€€,1.188,36,229,Spain - National registration number<br />ESFCTU00000805800033358300000000000000000HUTB-4942557<br /><br />Barcelona - Regional registration number<br />HUTB-494255,licencia_no_encontrada,True,True,True
1463032815470479178,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,1.0,25.0,True,False,HUTB-010178,HUTB-010178,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010178,licencia_verificada,True,False,False
1463032828320516134,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,1.0,25.0,True,False,HUTB-010178,HUTB-010178,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010178,licencia_verificada,True,False,False
1463052309328525363,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,1.0,25.0,True,False,HUTB-001080,HUTB-001080,6,True,148.36,37.09,31.22,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-001080,licencia_verificada,True,False,False
1463052318761544778,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,1.0,25.0,True,False,HUTB-001080,HUTB-001080,6,True,148.36,37.09,31.22,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-001080,licencia_verificada,True,False,False
1463056082798223424,232691262.0,solo_sin_licencia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,2.0,1.0,1.0,True,False,,anuncio:1463056082798223424,1,False,383.0,191.5,161.18,€€€€,1.188,14,350,,sin_declarar,True,True,True
1463066889155994569,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,1.0,25.0,True,False,HUTB-010176,HUTB-010176,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010176,licencia_verificada,True,False,False
1463066900866297801,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,1.0,25.0,True,False,HUTB-010176,HUTB-010176,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010176,licencia_verificada,True,False,False
1463090865712852668,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,1.0,25.0,True,False,HUTB-010175,HUTB-010175,6,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010175,licencia_verificada,True,False,False
1463090873739610634,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,1.0,25.0,True,False,HUTB-010175,HUTB-010175,6,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010175,licencia_verificada,True,False,False
1463184743128360954,63379768.0,,Gràcia,Vallcarca i els Penitents,Entire home/apt,Entire rental unit,5.0,3.0,32.0,False,False,Exempt - seasonal rental,anuncio:1463184743128360954,1,False,130.97,26.19,22.04,€,1.188,1,267,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
1463705746992343685,525883186.0,solo_sin_licencia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-817408,HUTB-817408,1,False,108.41,54.2,45.62,€€,1.188,4,77,Barcelona - Regional registration number<br />HUTB-817408<br /><br />Spain - National registration number<br />Exempt - tourist apartment,licencia_no_encontrada,False,False,True
1464508756417907266,1447144.0,mixto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,16.0,12.0,1.0,True,False,HUTB-076015,HUTB-076015,4,True,1895.0,118.44,99.69,€€€,1.188,0,365,Spain - National registration number<br />ESFCTU00000805400044558500000000000000HUTB-076015-079<br /><br />Barcelona - Regional registration number<br />HUTB-076015,licencia_verificada,True,False,False
1465014265440783137,10547296.0,mixto,Eixample,l'Antiga Esquerra de l'Eixample,Entire home/apt,Entire rental unit,5.0,3.0,1.0,True,False,HUTB-009627,HUTB-009627,1,False,,,,,1.188,37,144,Spain - National registration number<br />ESFCTU00000806600055316000000000000000000HUTB-0096272<br /><br />Barcelona - Regional registration number<br />HUTB-009627,licencia_verificada,True,False,True
1465061371767047223,389605038.0,mixto,Sants-Montjuïc,Sants,Entire home/apt,Entire rental unit,3.0,1.0,31.0,True,True,,anuncio:1465061371767047223,1,False,72.3,24.1,20.28,€,1.188,3,117,Spain - National registration number<br />ESFCNT00000805600016062800000000000000000000000000001,sin_declarar,True,False,True
1465063796788099345,4459553.0,mixto,Eixample,el Fort Pienc,Entire home/apt,Entire rental unit,6.0,3.0,1.0,True,False,HUTB-077190,HUTB-077190,1,False,310.0,51.67,43.49,€€,1.188,12,310,Barcelona - Regional registration number<br />HUTB-077190<br /><br />Spain - National registration number<br />ESHFTU00000807300051291201600000000000HUTB-077190-335,licencia_verificada,True,False,True
1465103757326364481,4459553.0,mixto,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire rental unit,7.0,3.0,1.0,True,False,HUTB-077256,HUTB-077256,1,False,384.5,54.93,46.23,€€,1.188,3,304,Barcelona - Regional registration number<br />HUTB-077256<br /><br />Spain - National registration number<br />ESHFTU00000806900040546000500000000000HUTB-077256-833,licencia_verificada,True,False,False
1465104647433287203,4459553.0,mixto,Horta-Guinardó,el Carmel,Entire home/apt,Entire rental unit,5.0,3.0,1.0,True,False,HUTB-004123,HUTB-004123,1,False,326.0,65.2,54.88,€€,1.188,35,300,Barcelona - Regional registration number<br />HUTB-004123<br /><br />Spain - National registration number<br />ESHFTU00000804800040100901000000000000HUTB-004123-706,licencia_verificada,True,False,True
1465111694967732982,250042982.0,solo_sin_licencia,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,,anuncio:1465111694967732982,1,False,69.27,34.64,29.16,€,1.188,2,297,Spain - National registration number<br />ESFCNT00000805400050088800000000000000000000000000005,sin_declarar,False,False,True
1465128507586326376,319069475.0,solo_con_licencia,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,4.0,2.0,1.0,True,False,HUTB-008560,HUTB-008560,1,False,548.0,137.0,115.31,€€€,1.188,35,338,Spain - National registration number<br />ESFCTU00000807300043100800000000000000HUTB-008560-736<br /><br />Barcelona - Regional registration number<br />HUTB-008560,licencia_verificada,True,False,True
1465132706700708492,1369675.0,solo_con_licencia,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,4.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:1465132706700708492,1,False,89.33,22.33,18.79,€,1.188,1,237,Spain - National registration number<br />ESFCNT00000806900035822300000000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
1465140005663972103,5543127.0,solo_con_licencia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,4.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:1465140005663972103,1,False,,,,,1.188,1,0,Spain - National registration number<br />ESFCNT00000805400010188700000000000000000000000000001<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1465188169066060052,39789054.0,solo_sin_licencia,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,6.0,3.0,31.0,True,True,,anuncio:1465188169066060052,1,False,108.85,18.14,15.27,€,1.188,0,302,,sin_declarar,True,False,False
